Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
24/02/2016;ANTIOQUIA;MIEL I;63.011;3,038,400.000;0.7596000000
24/02/2016;ANTIOQUIA;NARE;19.884;7,015,600.000;0.6021974249
24/02/2016;ANTIOQUIA;PORCE II;22.976;2,924,900.000;0.4411613876
24/02/2016;ANTIOQUIA;PORCE III;1.911;141,000.000;0.1128000000
24/02/2016;ANTIOQUIA;SAN CARLOS;10.464;1,373,600.000;0.6800000000
24/02/2016;ANTIOQUIA;TENCHE;3.172;867,000.000;1.0837500000
24/02/2016;CARIBE;SINU URRA;65.410;703,000.000;0.5246268657
24/02/2016;CENTRO;AMOYA;12.853;1,499,500.000;0.9199386503
24/02/2016;CENTRO;BETANIA CP;78.470;1,174,400.000;0.5411981567
24/02/2016;CENTRO;BOGOTA N.R.;0.000;;
24/02/2016;CENTRO;EL QUIMBO;113.650;4,625,700.000;0.7342380952
24/02/2016;CENTRO;PRADO;22.260;262,600.000;0.4168253968
24/02/2016;CENTRO;SOGAMOSO;169.759;5,315,600.000;0.8424088748
24/02/2016;ORIENTE;BATA;6.440;1,083,800.000;0.4534728033
24/02/2016;ORIENTE;CHUZA;0.520;206,800.000;0.1520588235
24/02/2016;ORIENTE;GUAVIO;8.170;1,910,500.000;0.4171397380
24/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3,282,200.000;0.5738111888
24/02/2016;VALLE;ALTOANCHICAYA;31.540;3,359,100.000;0.8172992701
24/02/2016;VALLE;CALIMA;4.520;203,000.000;0.4720930233
24/02/2016;VALLE;CAUCA SALVAJINA;32.950;785,100.000;0.2262536023
24/02/2016;VALLE;DIGUA;25.010;319,400.000;1.1013793100
24/02/2016;VALLE;FLORIDA II;4.740;94,800.000;0.6320000000
25/02/2016;ANTIOQUIA;A. SAN LORENZO;13.114;2,995,100.000;0.5872745098
25/02/2016;ANTIOQUIA;CONCEPCION;2.030;554,900.000;0.4268461538
25/02/2016;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);3.929;1,074,000.000;0.5652631579
25/02/2016;ANTIOQUIA;DESV. MANSO;4.673;225,300.000;0.4506000000
25/02/2016;ANTIOQUIA;GRANDE;10.973;3,441,600.000;0.5031578947
25/02/2016;ANTIOQUIA;GUADALUPE;12.205;3,336,100.000;0.9559025788
25/02/2016;ANTIOQUIA;GUATAPE;13.000;2,193,300.000;0.6143697479
25/02/2016;ANTIOQUIA;MIEL I;58.852;2,837,900.000;0.7094750000
25/02/2016;ANTIOQUIA;NARE;22.431;7,914,200.000;0.6793304721
25/02/2016;ANTIOQUIA;PORCE II;43.033;5,478,100.000;0.8262594268
25/02/2016;ANTIOQUIA;PORCE III;9.189;678,000.000;0.5424000000
25/02/2016;ANTIOQUIA;SAN CARLOS;17.051;2,234,600.000;1.1062376240
25/02/2016;ANTIOQUIA;TENCHE;2.768;756,600.000;0.9457500000
25/02/2016;CARIBE;SINU URRA;67.670;727,300.000;0.5427611940
25/02/2016;CENTRO;AMOYA;11.729;1,368,300.000;0.8394478528
25/02/2016;CENTRO;BETANIA CP;31.820;476,200.000;0.2194470046
25/02/2016;CENTRO;BOGOTA N.R.;6.880;2,736,500.000;0.8267371601
25/02/2016;CENTRO;EL QUIMBO;131.320;5,344,900.000;0.8483968254
25/02/2016;CENTRO;PRADO;5.020;59,200.000;0.0939682540
25/02/2016;CENTRO;SOGAMOSO;165.393;5,178,900.000;0.8207448494
25/02/2016;ORIENTE;BATA;7.360;1,238,700.000;0.5182845188
25/02/2016;ORIENTE;CHUZA;1.040;413,700.000;0.3041911765
25/02/2016;ORIENTE;GUAVIO;36.390;8,509,400.000;1.8579475980
25/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3,937,100.000;0.6883041958
25/02/2016;VALLE;ALTOANCHICAYA;29.450;3,136,500.000;0.7631386861
25/02/2016;VALLE;CALIMA;2.030;91,200.000;0.2120930233
25/02/2016;VALLE;CAUCA SALVAJINA;33.310;793,700.000;0.2287319885
25/02/2016;VALLE;DIGUA;25.800;329,500.000;1.1362068970
25/02/2016;VALLE;FLORIDA II;5.640;112,800.000;0.7520000000
26/02/2016;ANTIOQUIA;A. SAN LORENZO;11.399;2,603,400.000;0.5104705882
26/02/2016;ANTIOQUIA;CONCEPCION;1.910;522,100.000;0.4016153846
26/02/2016;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);3.823;1,045,000.000;0.5500000000
26/02/2016;ANTIOQUIA;DESV. MANSO;0.439;21,200.000;0.0424000000
26/02/2016;ANTIOQUIA;GRANDE;9.964;3,125,100.000;0.4568859649
26/02/2016;ANTIOQUIA;GUADALUPE;11.410;3,118,800.000;0.8936389685
26/02/2016;ANTIOQUIA;GUATAPE;13.404;2,261,500.000;0.6334733894
26/02/2016;ANTIOQUIA;MIEL I;43.191;2,082,700.000;0.5206750000
26/02/2016;ANTIOQUIA;NARE;9.479;3,344,400.000;0.2870729614
26/02/2016;ANTIOQUIA;PORCE II;33.501;4,264,700.000;0.6432428356
26/02/2016;ANTIOQUIA;PORCE III;8.578;632,900.000;0.5063200000
26/02/2016;ANTIOQUIA;SAN CARLOS;10.118;1,326,000.000;0.6564356436
26/02/2016;ANTIOQUIA;TENCHE;2.082;569,100.000;0.7113750000
26/02/2016;CARIBE;SINU URRA;86.760;932,400.000;0.6958208955
26/02/2016;CENTRO;AMOYA;12.150;1,417,400.000;0.8695705521
26/02/2016;CENTRO;BETANIA CP;63.780;954,600.000;0.4399078341
26/02/2016;CENTRO;BOGOTA N.R.;10.950;4,355,400.000;1.3158308160
26/02/2016;CENTRO;EL QUIMBO;111.790;4,550,000.000;0.7222222222
26/02/2016;CENTRO;PRADO;43.830;517,000.000;0.8206349206
26/02/2016;CENTRO;SOGAMOSO;150.027;4,697,800.000;0.7445007924
26/02/2016;ORIENTE;BATA;14.170;2,384,700.000;0.9977824268
26/02/2016;ORIENTE;CHUZA;2.090;831,300.000;0.6112500000
26/02/2016;ORIENTE;GUAVIO;22.710;5,310,500.000;1.1594978170
26/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;3,357,900.000;0.5870454545
26/02/2016;VALLE;ALTOANCHICAYA;39.800;4,238,800.000;1.0313382000
26/02/2016;VALLE;CALIMA;2.050;92,100.000;0.2141860465
26/02/2016;VALLE;CAUCA SALVAJINA;47.300;1,127,000.000;0.3247838617
26/02/2016;VALLE;DIGUA;24.100;307,800.000;1.0613793100
26/02/2016;VALLE;FLORIDA II;5.860;117,200.000;0.7813333333
27/02/2016;ANTIOQUIA;A. SAN LORENZO;10.425;2,380,900.000;0.4668431373
27/02/2016;ANTIOQUIA;CONCEPCION;1.902;519,900.000;0.3999230769
27/02/2016;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);3.625;990,900.000;0.5215263158
27/02/2016;ANTIOQUIA;DESV. MANSO;0.000;;
27/02/2016;ANTIOQUIA;GRANDE;9.249;2,900,900.000;0.4241081871
27/02/2016;ANTIOQUIA;GUADALUPE;7.854;2,146,800.000;0.6151289398
27/02/2016;ANTIOQUIA;GUATAPE;10.615;1,790,900.000;0.5016526611
27/02/2016;ANTIOQUIA;MIEL I;38.925;1,877,000.000;0.4692500000
27/02/2016;ANTIOQUIA;NARE;14.826;5,231,000.000;0.4490128755
27/02/2016;ANTIOQUIA;PORCE II;47.084;5,993,800.000;0.9040422323
27/02/2016;ANTIOQUIA;PORCE III;10.086;744,200.000;0.5953600000
27/02/2016;ANTIOQUIA;SAN CARLOS;9.449;1,240,300.000;0.6140099010
27/02/2016;ANTIOQUIA;TENCHE;2.095;572,600.000;0.7157500000
27/02/2016;CARIBE;SINU URRA;64.860;697,100.000;0.5202238806
27/02/2016;CENTRO;AMOYA;11.495;1,341,000.000;0.8226993865
27/02/2016;CENTRO;BETANIA CP;91.100;1,363,400.000;0.6282949309
27/02/2016;CENTRO;BOGOTA N.R.;4.370;1,738,200.000;0.5251359517
27/02/2016;CENTRO;EL QUIMBO;224.030;9,118,400.000;1.4473650790
27/02/2016;CENTRO;PRADO;57.000;672,400.000;1.0673015870
27/02/2016;CENTRO;SOGAMOSO;149.823;4,691,400.000;0.7434865293
27/02/2016;ORIENTE;BATA;10.110;1,701,500.000;0.7119246862
27/02/2016;ORIENTE;CHUZA;0.520;206,800.000;0.1520588235
27/02/2016;ORIENTE;GUAVIO;16.060;3,755,500.000;0.8199781659
27/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;5,358,000.000;0.9367132867
27/02/2016;VALLE;ALTOANCHICAYA;27.530;2,932,000.000;0.7133819951
27/02/2016;VALLE;CALIMA;0.800;35,900.000;0.0834883721
27/02/2016;VALLE;CAUCA SALVAJINA;47.310;1,127,300.000;0.3248703170
27/02/2016;VALLE;DIGUA;20.120;256,900.000;0.8858620690
27/02/2016;VALLE;FLORIDA II;5.640;112,800.000;0.7520000000
28/02/2016;ANTIOQUIA;A. SAN LORENZO;10.078;2,301,700.000;0.4513137255
28/02/2016;ANTIOQUIA;CONCEPCION;1.855;507,000.000;0.3900000000
28/02/2016;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);3.586;980,200.000;0.5158947368
28/02/2016;ANTIOQUIA;DESV. MANSO;0.000;;
28/02/2016;ANTIOQUIA;GRANDE;9.233;2,895,900.000;0.4233771930
28/02/2016;ANTIOQUIA;GUADALUPE;7.437;2,032,800.000;0.5824641834
28/02/2016;ANTIOQUIA;GUATAPE;15.046;2,538,500.000;0.7110644258
28/02/2016;ANTIOQUIA;MIEL I;46.872;2,260,200.000;0.5650500000
28/02/2016;ANTIOQUIA;NARE;7.053;2,488,500.000;0.2136051502
28/02/2016;ANTIOQUIA;PORCE II;29.840;3,798,700.000;0.5729562594
28/02/2016;ANTIOQUIA;PORCE III;1.110;81,900.000;0.0655200000
28/02/2016;ANTIOQUIA;SAN CARLOS;9.161;1,202,500.000;0.5952970297
28/02/2016;ANTIOQUIA;TENCHE;1.753;479,200.000;0.5990000000
28/02/2016;CARIBE;SINU URRA;70.910;762,100.000;0.5687313433
28/02/2016;CENTRO;AMOYA;10.740;1,252,900.000;0.7686503067
28/02/2016;CENTRO;BETANIA CP;60.000;898,000.000;0.4138248848
28/02/2016;CENTRO;BOGOTA N.R.;0.000;;
28/02/2016;CENTRO;EL QUIMBO;156.680;6,377,100.000;1.0122380950
28/02/2016;CENTRO;PRADO;27.740;327,200.000;0.5193650794
28/02/2016;CENTRO;SOGAMOSO;134.134;4,200,100.000;0.6656259905
28/02/2016;ORIENTE;BATA;7.800;1,312,700.000;0.5492468619
28/02/2016;ORIENTE;CHUZA;0.520;206,800.000;0.1520588235
28/02/2016;ORIENTE;GUAVIO;14.330;3,350,900.000;0.7316375546
28/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2,898,800.000;0.5067832168
28/02/2016;VALLE;ALTOANCHICAYA;32.590;3,470,900.000;0.8445012165
28/02/2016;VALLE;CALIMA;2.060;92,500.000;0.2151162791
28/02/2016;VALLE;CAUCA SALVAJINA;45.610;1,086,800.000;0.3131988473
28/02/2016;VALLE;DIGUA;21.270;271,600.000;0.9365517241
28/02/2016;VALLE;FLORIDA II;5.240;104,800.000;0.6986666667
29/02/2016;ANTIOQUIA;A. SAN LORENZO;10.042;2,293,500.000;0.4497058824
29/02/2016;ANTIOQUIA;CONCEPCION;1.817;496,700.000;0.3820769231
29/02/2016;ANTIOQUIA;DESV. EEPPM (NEC,PAJ,DOL);3.521;962,400.000;0.5065263158
29/02/2016;ANTIOQUIA;DESV. MANSO;0.000;;
29/02/2016;ANTIOQUIA;GRANDE;8.659;2,715,800.000;0.3970467836
29/02/2016;ANTIOQUIA;GUADALUPE;9.146;2,500,000.000;0.7163323782
29/02/2016;ANTIOQUIA;GUATAPE;11.123;1,876,600.000;0.5256582633
29/02/2016;ANTIOQUIA;MIEL I;36.050;1,738,400.000;0.4346000000
29/02/2016;ANTIOQUIA;NARE;7.593;2,679,000.000;0.2299570815
29/02/2016;ANTIOQUIA;PORCE II;28.072;3,573,600.000;0.5390045249
29/02/2016;ANTIOQUIA;PORCE III;9.904;730,700.000;0.5845600000
29/02/2016;ANTIOQUIA;SAN CARLOS;9.177;1,204,600.000;0.5963366337
29/02/2016;ANTIOQUIA;TENCHE;2.113;577,600.000;0.7220000000
29/02/2016;CARIBE;SINU URRA;72.820;782,600.000;0.5840298507
29/02/2016;CENTRO;AMOYA;10.125;1,181,200.000;0.7246625767
29/02/2016;CENTRO;BETANIA CP;30.190;451,800.000;0.2082027650
29/02/2016;CENTRO;BOGOTA N.R.;2.350;934,700.000;0.2823867069
29/02/2016;CENTRO;EL QUIMBO;121.940;4,963,200.000;0.7878095238
29/02/2016;CENTRO;PRADO;23.520;277,400.000;0.4403174603
29/02/2016;CENTRO;SOGAMOSO;124.377;3,894,600.000;0.6172107765
29/02/2016;ORIENTE;BATA;7.090;1,193,200.000;0.4992468619
29/02/2016;ORIENTE;CHUZA;0.520;206,800.000;0.1520588235
29/02/2016;ORIENTE;GUAVIO;15.030;3,514,600.000;0.7673799127
29/02/2016;RIOS ESTIMADOS;OTROS RIOS (ESTIMADOS);;2,737,000.000;0.4784965035
29/02/2016;VALLE;ALTOANCHICAYA;24.690;2,629,500.000;0.6397810219
29/02/2016;VALLE;CALIMA;1.430;64,200.000;0.1493023256
29/02/2016;VALLE;CAUCA SALVAJINA;39.600;943,600.000;0.2719308357
29/02/2016;VALLE;DIGUA;20.580;262,800.000;0.9062068966
29/02/2016;VALLE;FLORIDA II;5.240;104,800.000;0.6986666667
