Fecha;Recurso;Código Agente;Precio de Oferta Ideal $/kWh;Precio de Oferta de Despacho $/kWh;Precio de Oferta Declarado $/kWh
24/02/2016;CARTAGENA 2;ENDG;409.538367;417.892;417.892
24/02/2016;CARTAGENA 3;ENDG;413.889367;422.243;422.243
24/02/2016;CHIVOR;CHVG;868.253367;900.000;876.607
24/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
24/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
24/02/2016;FLORES 1;TMFG;323.346367;331.700;331.700
24/02/2016;FLORES 4B;TMFG;321.604367;329.958;329.958
24/02/2016;GECELCA 3;GECG;179.166367;187.520;187.520
24/02/2016;GUAJIRA 1;GECG;205.382367;213.736;213.736
24/02/2016;GUAJIRA 2;GECG;198.971367;207.325;207.325
24/02/2016;GUATAPE;EPMG;401.646367;410.000;410.000
24/02/2016;GUATRON;EPMG;868.251367;880.000;876.605
24/02/2016;GUAVIO;ENDG;868.247367;1000.000;876.601
24/02/2016;JAGUAS;ISGG;58.648367;67.002;67.002
24/02/2016;LA TASAJERA;EPMG;868.250367;920.000;876.604
24/02/2016;MERILECTRICA 1;CIVG;378.803367;387.157;387.157
24/02/2016;MIEL I;ISGG;868.248367;1168.800;876.602
24/02/2016;PAGUA;ENDG;58.648367;67.002;67.002
24/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
24/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
24/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
24/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
24/02/2016;PLAYAS;EPMG;868.254367;890.000;876.608
24/02/2016;PORCE II;EPMG;868.256367;930.000;876.610
24/02/2016;PORCE III;EPMG;867.146367;875.500;875.500
24/02/2016;PRADO;EPSG;867.146367;875.500;875.500
24/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
24/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
24/02/2016;SALVAJINA;EPSG;868.257367;886.000;876.611
24/02/2016;SAN CARLOS;ISGG;868.255367;1168.800;876.609
24/02/2016;SOGAMOSO;ISGG;868.252367;1168.800;876.606
24/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
24/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
24/02/2016;TEBSAB;GECG;327.382367;335.736;335.736
24/02/2016;TERMOCANDELARIA 1;TCIG;784.735367;793.089;793.089
24/02/2016;TERMOCANDELARIA 2;TCIG;776.883367;785.237;785.237
24/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
24/02/2016;TERMODORADA 1;EPMG;706.386367;714.740;714.740
24/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
24/02/2016;TERMOSIERRAB;EPMG;328.013367;336.367;336.367
24/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
24/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
24/02/2016;URRA;EMUG;58.649367;67.003;67.003
24/02/2016;ZIPAEMG 2;ENDG;187.742367;196.096;196.096
24/02/2016;ZIPAEMG 3;ENDG;188.374367;196.728;196.728
24/02/2016;ZIPAEMG 4;ENDG;189.320367;197.674;197.674
24/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
25/02/2016;ALBAN;EPSG;741.646367;750.000;750.000
25/02/2016;BARRANQUILLA 3;GECG;346.091367;354.445;354.445
25/02/2016;BARRANQUILLA 4;GECG;344.975367;353.329;353.329
25/02/2016;BETANIA;ENDG;868.250367;1000.000;876.604
25/02/2016;CALIMA;EPSG;866.646367;875.000;875.000
25/02/2016;CARTAGENA 1;ENDG;416.005367;424.359;424.359
25/02/2016;CARTAGENA 2;ENDG;409.538367;417.892;417.892
25/02/2016;CARTAGENA 3;ENDG;413.889367;422.243;422.243
25/02/2016;CHIVOR;CHVG;58.648367;67.002;67.002
25/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
25/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
25/02/2016;FLORES 1;TMFG;415.320367;423.674;423.674
25/02/2016;FLORES 4B;TMFG;325.263367;333.617;333.617
25/02/2016;GECELCA 3;GECG;179.166367;187.520;187.520
25/02/2016;GUAJIRA 1;GECG;205.382367;213.736;213.736
25/02/2016;GUAJIRA 2;GECG;200.295367;208.649;208.649
25/02/2016;GUATAPE;EPMG;401.646367;410.000;410.000
25/02/2016;GUATRON;EPMG;868.252367;880.000;876.606
25/02/2016;GUAVIO;ENDG;868.248367;1000.000;876.602
25/02/2016;JAGUAS;ISGG;868.249367;1168.800;876.603
25/02/2016;LA TASAJERA;EPMG;868.251367;920.000;876.605
25/02/2016;MERILECTRICA 1;CIVG;380.419367;388.773;388.773
25/02/2016;MIEL I;ISGG;58.648367;67.002;67.002
25/02/2016;PAGUA;ENDG;868.247367;1000.000;876.601
25/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
25/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
25/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
25/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
25/02/2016;PLAYAS;EPMG;867.646367;876.000;876.000
25/02/2016;PORCE II;EPMG;868.254367;930.000;876.608
25/02/2016;PORCE III;EPMG;868.256367;900.000;876.610
25/02/2016;PRADO;EPSG;867.146367;875.500;875.500
25/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
25/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
25/02/2016;SALVAJINA;EPSG;868.257367;886.000;876.611
25/02/2016;SAN CARLOS;ISGG;868.255367;1168.800;876.609
25/02/2016;SOGAMOSO;ISGG;868.253367;1168.800;876.607
25/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
25/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
25/02/2016;TEBSAB;GECG;321.720367;330.074;330.074
25/02/2016;TERMOCANDELARIA 1;TCIG;784.735367;793.089;793.089
25/02/2016;TERMOCANDELARIA 2;TCIG;776.883367;785.237;785.237
25/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
25/02/2016;TERMODORADA 1;EPMG;420.421367;428.775;428.775
25/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
25/02/2016;TERMOSIERRAB;EPMG;328.013367;336.367;336.367
25/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
25/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
25/02/2016;URRA;EMUG;58.649367;67.003;67.003
25/02/2016;ZIPAEMG 2;ENDG;187.742367;196.096;196.096
25/02/2016;ZIPAEMG 3;ENDG;188.374367;196.728;196.728
25/02/2016;ZIPAEMG 4;ENDG;189.320367;197.674;197.674
25/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
26/02/2016;ALBAN;EPSG;294.077367;302.431;302.431
26/02/2016;BARRANQUILLA 3;GECG;332.163367;340.517;340.517
26/02/2016;BARRANQUILLA 4;GECG;331.043367;339.397;339.397
26/02/2016;BETANIA;ENDG;868.250367;1000.000;876.604
26/02/2016;CALIMA;EPSG;866.646367;875.000;875.000
26/02/2016;CARTAGENA 1;ENDG;416.005367;424.359;424.359
26/02/2016;CARTAGENA 2;ENDG;409.538367;417.892;417.892
26/02/2016;CARTAGENA 3;ENDG;413.889367;422.243;422.243
26/02/2016;CHIVOR;CHVG;868.254367;910.000;876.608
26/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
26/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
26/02/2016;FLORES 1;TMFG;415.351367;423.705;423.705
26/02/2016;FLORES 4B;TMFG;325.902367;334.256;334.256
26/02/2016;GECELCA 3;GECG;164.166367;172.520;172.520
26/02/2016;GUAJIRA 1;GECG;192.651367;201.005;201.005
26/02/2016;GUAJIRA 2;GECG;183.971367;192.325;192.325
26/02/2016;GUATAPE;EPMG;341.646367;350.000;350.000
26/02/2016;GUATRON;EPMG;868.252367;950.000;876.606
26/02/2016;GUAVIO;ENDG;868.247367;1000.000;876.601
26/02/2016;JAGUAS;ISGG;868.249367;1168.800;876.603
26/02/2016;LA TASAJERA;EPMG;868.251367;920.000;876.605
26/02/2016;MERILECTRICA 1;CIVG;381.040367;389.394;389.394
26/02/2016;MIEL I;ISGG;868.248367;1168.800;876.602
26/02/2016;PAGUA;ENDG;58.648367;67.002;67.002
26/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
26/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
26/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
26/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
26/02/2016;PLAYAS;EPMG;868.255367;910.000;876.609
26/02/2016;PORCE II;EPMG;868.236367;876.590;876.590
26/02/2016;PORCE III;EPMG;868.257367;900.000;876.611
26/02/2016;PRADO;EPSG;867.146367;875.500;875.500
26/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
26/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
26/02/2016;SALVAJINA;EPSG;868.258367;886.000;876.612
26/02/2016;SAN CARLOS;ISGG;868.256367;1168.800;876.610
26/02/2016;SOGAMOSO;ISGG;868.253367;1168.800;876.607
26/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
26/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
26/02/2016;TEBSAB;GECG;308.022367;316.376;316.376
26/02/2016;TERMOCANDELARIA 1;TCIG;784.735367;793.089;793.089
26/02/2016;TERMOCANDELARIA 2;TCIG;776.883367;785.237;785.237
26/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
26/02/2016;TERMODORADA 1;EPMG;420.421367;428.775;428.775
26/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
26/02/2016;TERMOSIERRAB;EPMG;328.013367;336.367;336.367
26/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
26/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
26/02/2016;URRA;EMUG;58.649367;67.003;67.003
26/02/2016;ZIPAEMG 2;ENDG;187.742367;196.096;196.096
26/02/2016;ZIPAEMG 3;ENDG;188.374367;196.728;196.728
26/02/2016;ZIPAEMG 4;ENDG;189.320367;197.674;197.674
26/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
27/02/2016;ALBAN;EPSG;294.077367;302.431;302.431
27/02/2016;BARRANQUILLA 3;GECG;355.723367;364.077;364.077
27/02/2016;BARRANQUILLA 4;GECG;354.558367;362.912;362.912
27/02/2016;BETANIA;ENDG;868.249367;1000.000;876.603
27/02/2016;CALIMA;EPSG;866.646367;875.000;875.000
27/02/2016;CARTAGENA 1;ENDG;416.005367;424.359;424.359
27/02/2016;CARTAGENA 2;ENDG;409.538367;417.892;417.892
27/02/2016;CARTAGENA 3;ENDG;413.889367;422.243;422.243
27/02/2016;CHIVOR;CHVG;868.253367;910.000;876.607
27/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
27/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
27/02/2016;FLORES 1;TMFG;415.351367;423.705;423.705
27/02/2016;FLORES 4B;TMFG;325.902367;334.256;334.256
27/02/2016;GECELCA 3;GECG;182.166367;190.520;190.520
27/02/2016;GUAJIRA 1;GECG;210.651367;219.005;219.005
27/02/2016;GUAJIRA 2;GECG;201.971367;210.325;210.325
27/02/2016;GUATAPE;EPMG;341.646367;350.000;350.000
27/02/2016;GUATRON;EPMG;868.251367;950.000;876.605
27/02/2016;GUAVIO;ENDG;868.247367;1000.000;876.601
27/02/2016;JAGUAS;ISGG;58.648367;67.002;67.002
27/02/2016;LA TASAJERA;EPMG;868.250367;920.000;876.604
27/02/2016;MERILECTRICA 1;CIVG;377.383367;385.737;385.737
27/02/2016;MIEL I;ISGG;868.248367;1168.800;876.602
27/02/2016;PAGUA;ENDG;58.648367;67.002;67.002
27/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
27/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
27/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
27/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
27/02/2016;PLAYAS;EPMG;868.254367;910.000;876.608
27/02/2016;PORCE II;EPMG;868.255367;960.000;876.609
27/02/2016;PORCE III;EPMG;868.236367;876.590;876.590
27/02/2016;PRADO;EPSG;867.146367;875.500;875.500
27/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
27/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
27/02/2016;SALVAJINA;EPSG;868.256367;886.000;876.610
27/02/2016;SAN CARLOS;ISGG;868.245367;876.599;876.599
27/02/2016;SOGAMOSO;ISGG;868.252367;1168.800;876.606
27/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
27/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
27/02/2016;TEBSAB;GECG;332.500367;340.854;340.854
27/02/2016;TERMOCANDELARIA 1;TCIG;683.323367;691.677;691.677
27/02/2016;TERMOCANDELARIA 2;TCIG;683.668367;692.022;692.022
27/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
27/02/2016;TERMODORADA 1;EPMG;554.111367;562.465;562.465
27/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
27/02/2016;TERMOSIERRAB;EPMG;344.385367;352.739;352.739
27/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
27/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
27/02/2016;URRA;EMUG;58.649367;67.003;67.003
27/02/2016;ZIPAEMG 2;ENDG;187.742367;196.096;196.096
27/02/2016;ZIPAEMG 3;ENDG;188.374367;196.728;196.728
27/02/2016;ZIPAEMG 4;ENDG;189.320367;197.674;197.674
27/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
28/02/2016;ALBAN;EPSG;791.646367;800.000;800.000
28/02/2016;BARRANQUILLA 3;GECG;355.723367;364.077;364.077
28/02/2016;BARRANQUILLA 4;GECG;354.558367;362.912;362.912
28/02/2016;BETANIA;ENDG;868.249367;1000.000;876.603
28/02/2016;CALIMA;EPSG;868.246367;876.600;876.600
28/02/2016;CARTAGENA 1;ENDG;409.538367;417.892;417.892
28/02/2016;CARTAGENA 2;ENDG;413.889367;422.243;422.243
28/02/2016;CARTAGENA 3;ENDG;416.005367;424.359;424.359
28/02/2016;CHIVOR;CHVG;868.253367;910.000;876.607
28/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
28/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
28/02/2016;FLORES 1;TMFG;415.351367;423.705;423.705
28/02/2016;FLORES 4B;TMFG;340.651367;349.005;349.005
28/02/2016;GECELCA 3;GECG;182.166367;190.520;190.520
28/02/2016;GUAJIRA 1;GECG;210.651367;219.005;219.005
28/02/2016;GUAJIRA 2;GECG;201.971367;210.325;210.325
28/02/2016;GUATAPE;EPMG;341.646367;350.000;350.000
28/02/2016;GUATRON;EPMG;868.251367;950.000;876.605
28/02/2016;GUAVIO;ENDG;868.247367;1000.000;876.601
28/02/2016;JAGUAS;ISGG;58.648367;67.002;67.002
28/02/2016;LA TASAJERA;EPMG;868.250367;920.000;876.604
28/02/2016;MERILECTRICA 1;CIVG;348.545367;356.899;356.899
28/02/2016;MIEL I;ISGG;868.248367;1168.800;876.602
28/02/2016;PAGUA;ENDG;58.648367;67.002;67.002
28/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
28/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
28/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
28/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
28/02/2016;PLAYAS;EPMG;867.646367;876.000;876.000
28/02/2016;PORCE II;EPMG;868.255367;960.000;876.609
28/02/2016;PORCE III;EPMG;868.236367;876.590;876.590
28/02/2016;PRADO;EPSG;867.146367;875.500;875.500
28/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
28/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
28/02/2016;SALVAJINA;EPSG;868.256367;886.000;876.610
28/02/2016;SAN CARLOS;ISGG;868.254367;1168.800;876.608
28/02/2016;SOGAMOSO;ISGG;868.252367;1168.800;876.606
28/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
28/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
28/02/2016;TEBSAB;GECG;332.500367;340.854;340.854
28/02/2016;TERMOCANDELARIA 1;TCIG;683.323367;691.677;691.677
28/02/2016;TERMOCANDELARIA 2;TCIG;683.668367;692.022;692.022
28/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
28/02/2016;TERMODORADA 1;EPMG;554.111367;562.465;562.465
28/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
28/02/2016;TERMOSIERRAB;EPMG;344.385367;352.739;352.739
28/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
28/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
28/02/2016;URRA;EMUG;58.649367;67.003;67.003
28/02/2016;ZIPAEMG 2;ENDG;189.320367;197.674;197.674
28/02/2016;ZIPAEMG 3;ENDG;187.742367;196.096;196.096
28/02/2016;ZIPAEMG 4;ENDG;188.374367;196.728;196.728
28/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
29/02/2016;ALBAN;EPSG;294.077367;302.431;302.431
29/02/2016;BARRANQUILLA 3;GECG;355.723367;364.077;364.077
29/02/2016;BARRANQUILLA 4;GECG;349.166367;357.520;357.520
29/02/2016;BETANIA;ENDG;868.249367;1000.000;876.603
29/02/2016;CALIMA;EPSG;868.246367;876.600;876.600
29/02/2016;CARTAGENA 1;ENDG;409.538367;417.892;417.892
29/02/2016;CARTAGENA 2;ENDG;413.889367;422.243;422.243
29/02/2016;CARTAGENA 3;ENDG;416.005367;424.359;424.359
29/02/2016;CHIVOR;CHVG;868.253367;910.000;876.607
29/02/2016;CIMARRON;TMRG;71.646367;80.000;80.000
29/02/2016;EL QUIMBO;ENDG;691.646367;700.000;700.000
29/02/2016;FLORES 1;TMFG;415.351367;423.705;423.705
29/02/2016;FLORES 4B;TMFG;340.651367;349.005;349.005
29/02/2016;GECELCA 3;GECG;182.166367;190.520;190.520
29/02/2016;GUAJIRA 1;GECG;210.651367;219.005;219.005
29/02/2016;GUAJIRA 2;GECG;201.971367;210.325;210.325
29/02/2016;GUATAPE;EPMG;341.646367;350.000;350.000
29/02/2016;GUATRON;EPMG;868.251367;950.000;876.605
29/02/2016;GUAVIO;ENDG;868.247367;1000.000;876.601
29/02/2016;JAGUAS;ISGG;58.648367;67.002;67.002
29/02/2016;LA TASAJERA;EPMG;868.250367;920.000;876.604
29/02/2016;MERILECTRICA 1;CIVG;348.545367;356.899;356.899
29/02/2016;MIEL I;ISGG;868.248367;1168.800;876.602
29/02/2016;PAGUA;ENDG;58.648367;67.002;67.002
29/02/2016;PAIPA 1;HIMG;154.099367;162.453;162.453
29/02/2016;PAIPA 2;HIMG;135.174367;143.528;143.528
29/02/2016;PAIPA 3;HIMG;141.858367;150.212;150.212
29/02/2016;PAIPA 4;HIMG;129.499367;137.853;137.853
29/02/2016;PLAYAS;EPMG;868.254367;940.000;876.608
29/02/2016;PORCE II;EPMG;867.646367;876.000;876.000
29/02/2016;PORCE III;EPMG;868.255367;930.000;876.609
29/02/2016;PRADO;EPSG;867.146367;875.500;875.500
29/02/2016;PROELECTRICA 1;PRIG;270.316367;278.670;278.670
29/02/2016;PROELECTRICA 2;PRIG;270.316367;278.670;278.670
29/02/2016;SALVAJINA;EPSG;868.256367;886.000;876.610
29/02/2016;SAN CARLOS;ISGG;868.245367;876.599;876.599
29/02/2016;SOGAMOSO;ISGG;868.252367;1168.800;876.606
29/02/2016;TASAJERO 1;TRMG;152.626367;160.980;160.980
29/02/2016;TASAJERO 2;TERG;163.126367;171.480;171.480
29/02/2016;TEBSAB;GECG;326.022367;334.376;334.376
29/02/2016;TERMOCANDELARIA 1;TCIG;683.323367;691.677;691.677
29/02/2016;TERMOCANDELARIA 2;TCIG;683.668367;692.022;692.022
29/02/2016;TERMOCENTRO CC;ISGG;278.956367;287.310;287.310
29/02/2016;TERMODORADA 1;EPMG;554.111367;562.465;562.465
29/02/2016;TERMOEMCALI 1;TEMG;355.697367;364.051;364.051
29/02/2016;TERMOSIERRAB;EPMG;344.385367;352.739;352.739
29/02/2016;TERMOVALLE 1;TMVG;291.646367;300.000;300.000
29/02/2016;TERMOYOPAL 2;TYPG;71.646367;80.000;80.000
29/02/2016;URRA;EMUG;58.649367;67.003;67.003
29/02/2016;ZIPAEMG 2;ENDG;189.320367;197.674;197.674
29/02/2016;ZIPAEMG 3;ENDG;187.742367;196.096;196.096
29/02/2016;ZIPAEMG 4;ENDG;188.374367;196.728;196.728
29/02/2016;ZIPAEMG 5;ENDG;185.404367;193.758;193.758
