Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
18/02/2024;CALDAS;SAN EUGENIO;4.655;524200;0.624047619
18/02/2024;CALDAS;SAN FRANCISCO;2.17;175900;0.837619048
18/02/2024;CARIBE;SINU URRA;89.39;1033000;0.737857143
18/02/2024;CENTRO;AMOYA;11.55;1330000;0.863636364
18/02/2024;CENTRO;BETANIA CP;127.836;1808900;0.90445
18/02/2024;CENTRO;BOGOTA N.R.;0.8;307800;0.095
18/02/2024;CENTRO;CUCUANA;1.81;258400;0.549787234
18/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
18/02/2024;CENTRO;EL QUIMBO;258.299;10439400;1.675666132
18/02/2024;CENTRO;PRADO;12.79;151700;0.23703125
18/02/2024;CENTRO;SOGAMOSO;66.8;2213700;0.34162037
18/02/2024;ORIENTE;BATA;12.57;2096100;0.915327511
18/02/2024;ORIENTE;BLANCO;0;;
18/02/2024;ORIENTE;CHUZA;1.55;596300;0.47704
18/02/2024;ORIENTE;DESV. BATATAS;1.883;445000;0.89
18/02/2024;ORIENTE;DESV. CHIVOR;2.194;518500;1.127173913
18/02/2024;ORIENTE;GUAVIO;15.509;3665200;1.035367232
18/02/2024;VALLE;ALTOANCHICAYA;16.05;1608400;0.414536083
18/02/2024;VALLE;CALIMA;2.46;109600;0.260952381
18/02/2024;VALLE;CAUCA SALVAJINA;68.08;4351900;0.478230769
18/02/2024;VALLE;DIGUA;8.16;118200;0.358181818
18/02/2024;VALLE;FLORIDA II;11.93;238600;1.590666667
19/02/2024;ANTIOQUIA;A. SAN LORENZO;10.85;2467600;0.496498994
19/02/2024;ANTIOQUIA;CARLOS LLERAS;8.94;1357700;0.368940217
19/02/2024;ANTIOQUIA;CONCEPCION;3.231;928300;0.692761194
19/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);4.155;1193800;0.612205128
19/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.65;4427800;0.53411339
19/02/2024;ANTIOQUIA;GRANDE;8.111;2757900;0.3804
19/02/2024;ANTIOQUIA;GUADALUPE;5.921;1701200;0.472555556
19/02/2024;ANTIOQUIA;GUATAPE;15.008;2557300;0.671207349
19/02/2024;ANTIOQUIA;ITUANGO;164.363;7100900;0.260774881
19/02/2024;ANTIOQUIA;NARE CP;6.445;2201600;0.591827957
19/02/2024;ANTIOQUIA;PORCE III;8.381;618600;0.572777778
19/02/2024;ANTIOQUIA;PORCE2 CP;13.346;1650900;0.479912791
19/02/2024;ANTIOQUIA;QUEBRADONA;0.116;21100;0.422
19/02/2024;ANTIOQUIA;SAN CARLOS;25.56;3292900;1.614166667
19/02/2024;ANTIOQUIA;SAN MIGUEL;32.28;1089900;0.741428571
19/02/2024;ANTIOQUIA;TENCHE;1.602;460300;0.547976191
19/02/2024;CALDAS;CAMPOALEGRE;3.313;440600;0.579736842
19/02/2024;CALDAS;CHINCHINA;7.628;1014500;0.494878049
19/02/2024;CALDAS;DESV. GUARINO;0;;
19/02/2024;CALDAS;DESV. MANSO;0;;
19/02/2024;CALDAS;ESTRELLA;0.574;64600;0.34
19/02/2024;CALDAS;MIEL I;42.87;2024300;0.534116095
19/02/2024;CALDAS;SAN EUGENIO;4.375;492600;0.586428571
19/02/2024;CALDAS;SAN FRANCISCO;2.117;171600;0.817142857
19/02/2024;CARIBE;SINU URRA;81.86;946000;0.675714286
19/02/2024;CENTRO;AMOYA;10.89;1254000;0.814285714
19/02/2024;CENTRO;BETANIA CP;71.681;1014300;0.50715
19/02/2024;CENTRO;BOGOTA N.R.;0.25;96200;0.029691358
19/02/2024;CENTRO;CUCUANA;1.75;249800;0.531489362
19/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
19/02/2024;CENTRO;EL QUIMBO;129.659;5240300;0.841139647
19/02/2024;CENTRO;PRADO;5.76;68300;0.10671875
19/02/2024;CENTRO;SOGAMOSO;63.24;2095700;0.323410494
19/02/2024;ORIENTE;BATA;11.96;1994400;0.870917031
19/02/2024;ORIENTE;BLANCO;0;;
19/02/2024;ORIENTE;CHUZA;0;;
19/02/2024;ORIENTE;DESV. BATATAS;1.415;334400;0.6688
19/02/2024;ORIENTE;DESV. CHIVOR;1.65;389900;0.847608696
19/02/2024;ORIENTE;GUAVIO;11.657;2754900;0.778220339
19/02/2024;VALLE;ALTOANCHICAYA;24.54;2459100;0.63378866
19/02/2024;VALLE;CALIMA;1.43;63700;0.151666667
19/02/2024;VALLE;CAUCA SALVAJINA;66.86;4274000;0.46967033
19/02/2024;VALLE;DIGUA;12.24;177400;0.537575758
19/02/2024;VALLE;FLORIDA II;8.23;164600;1.097333333
20/02/2024;ANTIOQUIA;A. SAN LORENZO;10.6;2410700;0.485050302
20/02/2024;ANTIOQUIA;CARLOS LLERAS;22.87;3473300;0.943831522
20/02/2024;ANTIOQUIA;CONCEPCION;3.3;948200;0.70761194
20/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.708;1065400;0.546358974
20/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.82;4492400;0.541905911
20/02/2024;ANTIOQUIA;GRANDE;10.066;3422700;0.472096552
20/02/2024;ANTIOQUIA;GUADALUPE;5.791;1663900;0.462194444
20/02/2024;ANTIOQUIA;GUATAPE;6.235;1062400;0.278845144
20/02/2024;ANTIOQUIA;ITUANGO;154.983;6695600;0.245890562
20/02/2024;ANTIOQUIA;NARE CP;6.662;2275700;0.611747312
20/02/2024;ANTIOQUIA;PORCE III;12.191;899900;0.833240741
20/02/2024;ANTIOQUIA;PORCE2 CP;11.084;1371100;0.398575581
20/02/2024;ANTIOQUIA;QUEBRADONA;0.144;26200;0.524
20/02/2024;ANTIOQUIA;SAN CARLOS;20.55;2647400;1.297745098
20/02/2024;ANTIOQUIA;SAN MIGUEL;32.29;1090200;0.741632653
20/02/2024;ANTIOQUIA;TENCHE;2.516;722900;0.860595238
20/02/2024;CALDAS;CAMPOALEGRE;3.316;441000;0.580263158
20/02/2024;CALDAS;CHINCHINA;7.593;1009900;0.492634146
20/02/2024;CALDAS;DESV. GUARINO;0;;
20/02/2024;CALDAS;DESV. MANSO;0;;
20/02/2024;CALDAS;ESTRELLA;0.59;66400;0.349473684
20/02/2024;CALDAS;MIEL I;38.4;1813200;0.478416887
20/02/2024;CALDAS;SAN EUGENIO;4.38;493200;0.587142857
20/02/2024;CALDAS;SAN FRANCISCO;2.262;183400;0.873333333
20/02/2024;CARIBE;SINU URRA;78.27;904500;0.646071429
20/02/2024;CENTRO;AMOYA;10.43;1201000;0.77987013
20/02/2024;CENTRO;BETANIA CP;59.829;846600;0.4233
20/02/2024;CENTRO;BOGOTA N.R.;8.16;3139400;0.968950617
20/02/2024;CENTRO;CUCUANA;1.65;235500;0.50106383
20/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
20/02/2024;CENTRO;EL QUIMBO;104.201;4211400;0.675987159
20/02/2024;CENTRO;PRADO;4.81;57000;0.0890625
20/02/2024;CENTRO;SOGAMOSO;61.68;2044000;0.315432099
20/02/2024;ORIENTE;BATA;10.38;1730900;0.755851528
20/02/2024;ORIENTE;BLANCO;0;;
20/02/2024;ORIENTE;CHUZA;1.37;527100;0.42168
20/02/2024;ORIENTE;DESV. BATATAS;1.311;309800;0.6196
20/02/2024;ORIENTE;DESV. CHIVOR;1.528;361100;0.785
20/02/2024;ORIENTE;GUAVIO;10.797;2551700;0.720819209
20/02/2024;VALLE;ALTOANCHICAYA;32.97;3303900;0.851520619
20/02/2024;VALLE;CALIMA;2.03;90400;0.215238095
20/02/2024;VALLE;CAUCA SALVAJINA;53.37;3411600;0.374901099
20/02/2024;VALLE;DIGUA;16.29;236100;0.715454546
20/02/2024;VALLE;FLORIDA II;7.26;145200;0.968
21/02/2024;ANTIOQUIA;A. SAN LORENZO;10.74;2442600;0.491468813
21/02/2024;ANTIOQUIA;CARLOS LLERAS;7.15;1085900;0.295081522
21/02/2024;ANTIOQUIA;CONCEPCION;3.668;1053900;0.786492537
21/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.645;1047300;0.537076923
21/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.73;4458200;0.537780458
21/02/2024;ANTIOQUIA;GRANDE;9.065;3082300;0.425144828
21/02/2024;ANTIOQUIA;GUADALUPE;5.845;1679400;0.4665
21/02/2024;ANTIOQUIA;GUATAPE;15.328;2611800;0.685511811
21/02/2024;ANTIOQUIA;ITUANGO;152.878;6604700;0.242552332
21/02/2024;ANTIOQUIA;NARE CP;6.606;2256600;0.606612903
21/02/2024;ANTIOQUIA;PORCE III;10.291;759600;0.703333333
21/02/2024;ANTIOQUIA;PORCE2 CP;11.365;1405900;0.408691861
21/02/2024;ANTIOQUIA;QUEBRADONA;0.13;23700;0.474
21/02/2024;ANTIOQUIA;SAN CARLOS;21.53;2773700;1.359656863
21/02/2024;ANTIOQUIA;SAN MIGUEL;32.05;1082100;0.736122449
21/02/2024;ANTIOQUIA;TENCHE;1.676;481500;0.573214286
21/02/2024;CALDAS;CAMPOALEGRE;4.627;615400;0.809736842
21/02/2024;CALDAS;CHINCHINA;10.13;1347300;0.657219512
21/02/2024;CALDAS;DESV. GUARINO;0.01;500;0.000337838
21/02/2024;CALDAS;DESV. MANSO;0.13;6100;0.01244898
21/02/2024;CALDAS;ESTRELLA;0.573;64500;0.339473684
21/02/2024;CALDAS;MIEL I;38.46;1816100;0.479182058
21/02/2024;CALDAS;SAN EUGENIO;6.11;688000;0.819047619
21/02/2024;CALDAS;SAN FRANCISCO;2.401;194700;0.927142857
21/02/2024;CARIBE;SINU URRA;90.92;1050700;0.7505
21/02/2024;CENTRO;AMOYA;10.21;1175700;0.763441558
21/02/2024;CENTRO;BETANIA CP;52.473;742500;0.37125
21/02/2024;CENTRO;BOGOTA N.R.;0;;
21/02/2024;CENTRO;CUCUANA;1.53;218400;0.464680851
21/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
21/02/2024;CENTRO;EL QUIMBO;100.062;4044100;0.649133226
21/02/2024;CENTRO;PRADO;2.39;28300;0.04421875
21/02/2024;CENTRO;SOGAMOSO;95.07;3150500;0.486188272
21/02/2024;ORIENTE;BATA;9.52;1587500;0.693231441
21/02/2024;ORIENTE;BLANCO;0;;
21/02/2024;ORIENTE;CHUZA;1.02;392400;0.31392
21/02/2024;ORIENTE;DESV. BATATAS;1.287;304200;0.6084
21/02/2024;ORIENTE;DESV. CHIVOR;1.501;354700;0.771086957
21/02/2024;ORIENTE;GUAVIO;10.604;2506000;0.707909605
21/02/2024;VALLE;ALTOANCHICAYA;51.43;5153800;1.328298969
21/02/2024;VALLE;CALIMA;3.35;149200;0.355238095
21/02/2024;VALLE;CAUCA SALVAJINA;95.27;6090000;0.669230769
21/02/2024;VALLE;DIGUA;25.15;364500;1.104545455
21/02/2024;VALLE;FLORIDA II;11.83;236600;1.577333333
22/02/2024;ANTIOQUIA;A. SAN LORENZO;11.24;2556300;0.514346077
22/02/2024;ANTIOQUIA;CARLOS LLERAS;23.39;3552300;0.965298913
22/02/2024;ANTIOQUIA;CONCEPCION;3.424;983800;0.734179105
22/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.723;1069700;0.548564103
22/02/2024;ANTIOQUIA;ESCUELA DE MINAS;13.48;5123400;0.618021713
22/02/2024;ANTIOQUIA;GRANDE;9.183;3122400;0.430675862
22/02/2024;ANTIOQUIA;GUADALUPE;6.23;1790000;0.497222222
22/02/2024;ANTIOQUIA;GUATAPE;9.935;1692900;0.444330709
22/02/2024;ANTIOQUIA;ITUANGO;211.007;9116000;0.334777819
22/02/2024;ANTIOQUIA;NARE CP;7.389;2524100;0.678521505
22/02/2024;ANTIOQUIA;PORCE III;2.074;153100;0.141759259
22/02/2024;ANTIOQUIA;PORCE2 CP;11.728;1450800;0.421744186
22/02/2024;ANTIOQUIA;QUEBRADONA;0.131;23800;0.476
22/02/2024;ANTIOQUIA;SAN CARLOS;24.08;3102200;1.520686275
22/02/2024;ANTIOQUIA;SAN MIGUEL;34.05;1149600;0.782040816
22/02/2024;ANTIOQUIA;TENCHE;2.075;596200;0.709761905
22/02/2024;CALDAS;CAMPOALEGRE;5.715;760100;1.000131579
22/02/2024;CALDAS;CHINCHINA;10.514;1398400;0.682146342
22/02/2024;CALDAS;DESV. GUARINO;0;;
22/02/2024;CALDAS;DESV. MANSO;2.17;102500;0.209183674
22/02/2024;CALDAS;ESTRELLA;0.515;58000;0.305263158
22/02/2024;CALDAS;MIEL I;96.99;4579900;1.208416887
22/02/2024;CALDAS;SAN EUGENIO;7.547;849800;1.011666667
22/02/2024;CALDAS;SAN FRANCISCO;2.306;187000;0.890476191
22/02/2024;CARIBE;SINU URRA;82;947600;0.676857143
22/02/2024;CENTRO;AMOYA;10.36;1192900;0.77461039
22/02/2024;CENTRO;BETANIA CP;61.284;867200;0.4336
22/02/2024;CENTRO;BOGOTA N.R.;0;;
22/02/2024;CENTRO;CUCUANA;1.94;276900;0.589148936
22/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
22/02/2024;CENTRO;EL QUIMBO;89.188;3604600;0.57858748
22/02/2024;CENTRO;PRADO;1.34;15900;0.02484375
22/02/2024;CENTRO;SOGAMOSO;99.17;3286400;0.507160494
22/02/2024;ORIENTE;BATA;9.01;1502500;0.656113537
22/02/2024;ORIENTE;BLANCO;0;;
22/02/2024;ORIENTE;CHUZA;0.69;265500;0.2124
22/02/2024;ORIENTE;DESV. BATATAS;1.34;316700;0.6334
22/02/2024;ORIENTE;DESV. CHIVOR;1.562;369100;0.802391304
22/02/2024;ORIENTE;GUAVIO;11.038;2608600;0.736892655
22/02/2024;VALLE;ALTOANCHICAYA;23.1;2314800;0.596597938
22/02/2024;VALLE;CALIMA;1.39;61900;0.147380952
22/02/2024;VALLE;CAUCA SALVAJINA;97.17;6211500;0.682582418
22/02/2024;VALLE;DIGUA;11.54;167200;0.506666667
22/02/2024;VALLE;FLORIDA II;8.73;174600;1.164
23/02/2024;ANTIOQUIA;A. SAN LORENZO;10.83;2463100;0.495593561
23/02/2024;ANTIOQUIA;CARLOS LLERAS;23.63;3588700;0.975190217
23/02/2024;ANTIOQUIA;CONCEPCION;3.277;941500;0.70261194
23/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.617;1039200;0.532923077
23/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.99;4937100;0.595548854
23/02/2024;ANTIOQUIA;GRANDE;9.867;3355000;0.462758621
23/02/2024;ANTIOQUIA;GUADALUPE;5.996;1722800;0.478555556
23/02/2024;ANTIOQUIA;GUATAPE;11.609;1978100;0.519186352
23/02/2024;ANTIOQUIA;ITUANGO;293.748;12690600;0.466052148
23/02/2024;ANTIOQUIA;NARE CP;7.381;2521300;0.677768817
23/02/2024;ANTIOQUIA;PORCE III;15.297;1129100;1.045462963
23/02/2024;ANTIOQUIA;PORCE2 CP;9.473;1171800;0.340639535
23/02/2024;ANTIOQUIA;QUEBRADONA;0.141;25700;0.514
23/02/2024;ANTIOQUIA;SAN CARLOS;20.88;2690000;1.318627451
23/02/2024;ANTIOQUIA;SAN MIGUEL;32.99;1113800;0.757687075
23/02/2024;ANTIOQUIA;TENCHE;2.208;634400;0.755238095
23/02/2024;CALDAS;CAMPOALEGRE;3.954;525900;0.691973684
23/02/2024;CALDAS;CHINCHINA;7.929;1054600;0.514439024
23/02/2024;CALDAS;DESV. GUARINO;0;;
23/02/2024;CALDAS;DESV. MANSO;0;;
23/02/2024;CALDAS;ESTRELLA;0.495;55700;0.293157895
23/02/2024;CALDAS;MIEL I;54.56;2576300;0.679762533
23/02/2024;CALDAS;SAN EUGENIO;5.223;588100;0.700119048
23/02/2024;CALDAS;SAN FRANCISCO;2.102;170400;0.811428571
23/02/2024;CARIBE;SINU URRA;92.92;1073800;0.767
23/02/2024;CENTRO;AMOYA;9.88;1137700;0.738766234
23/02/2024;CENTRO;BETANIA CP;50.353;712500;0.35625
23/02/2024;CENTRO;BOGOTA N.R.;0;;
23/02/2024;CENTRO;CUCUANA;1.65;235500;0.50106383
23/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
23/02/2024;CENTRO;EL QUIMBO;83.731;3384100;0.543194222
23/02/2024;CENTRO;PRADO;1.24;14700;0.02296875
23/02/2024;CENTRO;SOGAMOSO;86.35;2861600;0.441604938
23/02/2024;ORIENTE;BATA;8.3;1384100;0.60441048
23/02/2024;ORIENTE;BLANCO;0;;
23/02/2024;ORIENTE;CHUZA;1.04;400100;0.32008
23/02/2024;ORIENTE;DESV. BATATAS;1.198;283100;0.5662
23/02/2024;ORIENTE;DESV. CHIVOR;1.396;329900;0.717173913
23/02/2024;ORIENTE;GUAVIO;9.866;2331600;0.658644068
23/02/2024;VALLE;ALTOANCHICAYA;18.11;1814800;0.467731959
23/02/2024;VALLE;CALIMA;3.08;137200;0.326666667
23/02/2024;VALLE;CAUCA SALVAJINA;66.07;4223500;0.464120879
23/02/2024;VALLE;DIGUA;9.15;132600;0.401818182
23/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
24/02/2024;ANTIOQUIA;A. SAN LORENZO;10.42;2369800;0.476820926
24/02/2024;ANTIOQUIA;CARLOS LLERAS;13.59;2063900;0.560842391
24/02/2024;ANTIOQUIA;CONCEPCION;3.362;966000;0.720895522
24/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.552;1020600;0.523384615
24/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.59;4405000;0.531363088
24/02/2024;ANTIOQUIA;GRANDE;8.452;2873900;0.3964
24/02/2024;ANTIOQUIA;GUADALUPE;5.995;1722500;0.478472222
24/02/2024;ANTIOQUIA;GUATAPE;12.55;2138500;0.561286089
24/02/2024;ANTIOQUIA;ITUANGO;228.26;9861400;0.362152038
24/02/2024;ANTIOQUIA;NARE CP;6.65;2271600;0.610645161
24/02/2024;ANTIOQUIA;PORCE III;11.588;855400;0.792037037
24/02/2024;ANTIOQUIA;PORCE2 CP;10.156;1256300;0.365203488
24/02/2024;ANTIOQUIA;QUEBRADONA;0.121;22000;0.44
24/02/2024;ANTIOQUIA;SAN CARLOS;19.65;2531500;1.240931373
24/02/2024;ANTIOQUIA;SAN MIGUEL;31.7;1070300;0.728095238
24/02/2024;ANTIOQUIA;TENCHE;2.407;691600;0.823333333
24/02/2024;CALDAS;CAMPOALEGRE;3.629;482700;0.635131579
24/02/2024;CALDAS;CHINCHINA;7.657;1018400;0.496780488
24/02/2024;CALDAS;DESV. GUARINO;0;;
24/02/2024;CALDAS;DESV. MANSO;0;;
24/02/2024;CALDAS;ESTRELLA;0.516;58100;0.305789474
24/02/2024;CALDAS;MIEL I;46.52;2196700;0.579604222
24/02/2024;CALDAS;SAN EUGENIO;4.794;539800;0.642619048
24/02/2024;CALDAS;SAN FRANCISCO;2.071;167900;0.79952381
24/02/2024;CARIBE;SINU URRA;104.77;1210700;0.864785714
24/02/2024;CENTRO;AMOYA;9.65;1111200;0.721558442
24/02/2024;CENTRO;BETANIA CP;45.866;649000;0.3245
24/02/2024;CENTRO;BOGOTA N.R.;0;;
24/02/2024;CENTRO;CUCUANA;1.51;215500;0.458510638
24/02/2024;CENTRO;DESV. SAN MARCOS;0.66;94200;0.523333333
24/02/2024;CENTRO;EL QUIMBO;78.957;3191100;0.512215088
24/02/2024;CENTRO;PRADO;1.45;17200;0.026875
24/02/2024;CENTRO;SOGAMOSO;75.89;2514900;0.388101852
24/02/2024;ORIENTE;BATA;7.81;1302400;0.568733625
24/02/2024;ORIENTE;BLANCO;0;;
24/02/2024;ORIENTE;CHUZA;0.7;269300;0.21544
24/02/2024;ORIENTE;DESV. BATATAS;1.018;240600;0.4812
24/02/2024;ORIENTE;DESV. CHIVOR;1.187;280500;0.609782609
24/02/2024;ORIENTE;GUAVIO;8.388;1982300;0.559971751
24/02/2024;VALLE;ALTOANCHICAYA;18.94;1898000;0.489175258
24/02/2024;VALLE;CALIMA;0.25;11100;0.026428571
24/02/2024;VALLE;CAUCA SALVAJINA;54.86;3506900;0.385373626
24/02/2024;VALLE;DIGUA;9.55;138400;0.419393939
24/02/2024;VALLE;FLORIDA II;7.11;142200;0.948
25/02/2024;ANTIOQUIA;A. SAN LORENZO;10.25;2331100;0.469034205
25/02/2024;ANTIOQUIA;CARLOS LLERAS;13.07;1985000;0.539402174
25/02/2024;ANTIOQUIA;CONCEPCION;3.377;970300;0.724104478
25/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.514;1009600;0.51774359
25/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.59;4405000;0.531363088
25/02/2024;ANTIOQUIA;GRANDE;6.707;2280500;0.314551724
25/02/2024;ANTIOQUIA;GUADALUPE;5.974;1716400;0.476777778
25/02/2024;ANTIOQUIA;GUATAPE;13.032;2220600;0.582834646
25/02/2024;ANTIOQUIA;ITUANGO;224.78;9711000;0.356628718
25/02/2024;ANTIOQUIA;NARE CP;6.625;2263100;0.608360215
25/02/2024;ANTIOQUIA;PORCE III;6.344;468300;0.433611111
25/02/2024;ANTIOQUIA;PORCE2 CP;4.619;571400;0.166104651
25/02/2024;ANTIOQUIA;QUEBRADONA;0.096;17500;0.35
25/02/2024;ANTIOQUIA;SAN CARLOS;19.13;2464500;1.208088235
25/02/2024;ANTIOQUIA;SAN MIGUEL;31.59;1066600;0.725578231
25/02/2024;ANTIOQUIA;TENCHE;2.38;683800;0.814047619
25/02/2024;CALDAS;CAMPOALEGRE;3.803;505800;0.665526316
25/02/2024;CALDAS;CHINCHINA;7.706;1024900;0.49995122
25/02/2024;CALDAS;DESV. GUARINO;0;;
25/02/2024;CALDAS;DESV. MANSO;0;;
25/02/2024;CALDAS;ESTRELLA;0.677;76200;0.401052632
25/02/2024;CALDAS;MIEL I;43.1;2035200;0.536992084
25/02/2024;CALDAS;SAN EUGENIO;5.022;565500;0.673214286
25/02/2024;CALDAS;SAN FRANCISCO;2.992;242600;1.155238095
25/02/2024;CARIBE;SINU URRA;186.66;2157000;1.540714286
25/02/2024;CENTRO;AMOYA;9.53;1097400;0.712597403
25/02/2024;CENTRO;BETANIA CP;47.794;676300;0.33815
25/02/2024;CENTRO;BOGOTA N.R.;0;;
25/02/2024;CENTRO;CUCUANA;1.44;205500;0.437234043
25/02/2024;CENTRO;DESV. SAN MARCOS;0.64;91400;0.507777778
25/02/2024;CENTRO;EL QUIMBO;131.03;5295700;0.850032103
25/02/2024;CENTRO;PRADO;2.98;35300;0.05515625
25/02/2024;CENTRO;SOGAMOSO;74.33;2463200;0.380123457
25/02/2024;ORIENTE;BATA;7.46;1244000;0.543231441
25/02/2024;ORIENTE;BLANCO;0;;
25/02/2024;ORIENTE;CHUZA;0.71;273200;0.21856
25/02/2024;ORIENTE;DESV. BATATAS;1.072;253300;0.5066
25/02/2024;ORIENTE;DESV. CHIVOR;1.249;295200;0.64173913
25/02/2024;ORIENTE;GUAVIO;8.83;2086800;0.589491525
25/02/2024;VALLE;ALTOANCHICAYA;29.05;2911100;0.750283505
25/02/2024;VALLE;CALIMA;3.53;157200;0.374285714
25/02/2024;VALLE;CAUCA SALVAJINA;76.67;4901100;0.538582418
25/02/2024;VALLE;DIGUA;14.4;208700;0.632424242
25/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
26/02/2024;ANTIOQUIA;A. SAN LORENZO;10.18;2315200;0.46583501
26/02/2024;ANTIOQUIA;CARLOS LLERAS;8.04;1221100;0.331820652
26/02/2024;ANTIOQUIA;CONCEPCION;3.431;985800;0.735671642
26/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.428;984900;0.505076923
26/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.96;4545700;0.548335344
26/02/2024;ANTIOQUIA;GRANDE;8.253;2806200;0.387062069
26/02/2024;ANTIOQUIA;GUADALUPE;5.887;1691400;0.469833333
26/02/2024;ANTIOQUIA;GUATAPE;12.341;2102800;0.551916011
26/02/2024;ANTIOQUIA;ITUANGO;262.127;11324500;0.415883217
26/02/2024;ANTIOQUIA;NARE CP;6.669;2278100;0.612392473
26/02/2024;ANTIOQUIA;PORCE III;3.731;275400;0.255
26/02/2024;ANTIOQUIA;PORCE2 CP;8.685;1074300;0.312296512
26/02/2024;ANTIOQUIA;QUEBRADONA;0.118;21500;0.43
26/02/2024;ANTIOQUIA;SAN CARLOS;19.06;2455500;1.203676471
26/02/2024;ANTIOQUIA;SAN MIGUEL;31.33;1057800;0.719591837
26/02/2024;ANTIOQUIA;TENCHE;2.466;708500;0.843452381
26/02/2024;CALDAS;CAMPOALEGRE;3.796;504900;0.664342105
26/02/2024;CALDAS;CHINCHINA;7.524;1000700;0.488146342
26/02/2024;CALDAS;DESV. GUARINO;0;;
26/02/2024;CALDAS;DESV. MANSO;0;;
26/02/2024;CALDAS;ESTRELLA;0.556;62600;0.329473684
26/02/2024;CALDAS;MIEL I;40.12;1894500;0.499868074
26/02/2024;CALDAS;SAN EUGENIO;5.014;564600;0.672142857
26/02/2024;CALDAS;SAN FRANCISCO;2.424;196500;0.935714286
26/02/2024;CARIBE;SINU URRA;148.68;1718100;1.227214286
26/02/2024;CENTRO;AMOYA;9.43;1085800;0.705064935
26/02/2024;CENTRO;BETANIA CP;73.428;1039000;0.5195
26/02/2024;CENTRO;BOGOTA N.R.;0;;
26/02/2024;CENTRO;CUCUANA;1.47;209800;0.446382979
26/02/2024;CENTRO;DESV. SAN MARCOS;0.59;84200;0.467777778
26/02/2024;CENTRO;EL QUIMBO;153.184;6191100;0.993756019
26/02/2024;CENTRO;PRADO;1.29;15300;0.02390625
26/02/2024;CENTRO;SOGAMOSO;65.22;2161300;0.333533951
26/02/2024;ORIENTE;BATA;7.25;1209000;0.527947598
26/02/2024;ORIENTE;BLANCO;0;;
26/02/2024;ORIENTE;CHUZA;1.07;411700;0.32936
26/02/2024;ORIENTE;DESV. BATATAS;0.924;218400;0.4368
26/02/2024;ORIENTE;DESV. CHIVOR;1.077;254500;0.55326087
26/02/2024;ORIENTE;GUAVIO;7.612;1798900;0.508163842
26/02/2024;VALLE;ALTOANCHICAYA;21.56;2160500;0.556829897
26/02/2024;VALLE;CALIMA;3.37;150100;0.357380952
26/02/2024;VALLE;CAUCA SALVAJINA;72.66;4644700;0.510406593
26/02/2024;VALLE;DIGUA;10.81;156600;0.474545455
26/02/2024;VALLE;FLORIDA II;8.17;163400;1.089333333
27/02/2024;ANTIOQUIA;A. SAN LORENZO;10.07;2290200;0.460804829
27/02/2024;ANTIOQUIA;CARLOS LLERAS;24.38;3702600;1.006141304
27/02/2024;ANTIOQUIA;CONCEPCION;3.95;1134900;0.846940299
27/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);2.979;855900;0.438923077
27/02/2024;ANTIOQUIA;ESCUELA DE MINAS;12.08;4591300;0.553835947
27/02/2024;ANTIOQUIA;GRANDE;10.634;3615800;0.498731035
27/02/2024;ANTIOQUIA;GUADALUPE;5.772;1658400;0.460666667
27/02/2024;ANTIOQUIA;GUATAPE;5.337;909400;0.238687664
27/02/2024;ANTIOQUIA;ITUANGO;200.915;8680000;0.318766067
27/02/2024;ANTIOQUIA;NARE CP;6.898;2356400;0.63344086
27/02/2024;ANTIOQUIA;PORCE III;1.885;139100;0.128796296
27/02/2024;ANTIOQUIA;PORCE2 CP;9.117;1127800;0.327848837
27/02/2024;ANTIOQUIA;QUEBRADONA;0.152;27700;0.554
27/02/2024;ANTIOQUIA;SAN CARLOS;19.09;2459400;1.205588235
