Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado
25/02/2016;GUATRON;EPMG;TX5;20;356018.43;876.61;876.61;HIDRAULICA;428.78;428.78
25/02/2016;GUATRON;EPMG;TX5;21;56938.44;876.61;876.61;HIDRAULICA;428.78;428.78
25/02/2016;JAGUAS;ISGG;TX5;22;135573.59;876.60;876.60;HIDRAULICA;428.78;428.78
25/02/2016;GUAVIO;ENDG;TX5;23;400364.09;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;GUAVIO;ENDG;TX5;0;910788.05;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;GUAVIO;ENDG;TX5;1;591359.16;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;GUAVIO;ENDG;TX5;2;508867.09;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;GUAVIO;ENDG;TX5;3;504456.02;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;GUAVIO;ENDG;TX5;4;679026.79;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;JAGUAS;ISGG;TX5;5;167463.49;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;BETANIA;ENDG;TX5;6;260280.10;876.60;876.60;HIDRAULICA;428.78;428.78
26/02/2016;LA TASAJERA;EPMG;TX5;7;244837.05;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;GUATRON;EPMG;TX5;8;402576.43;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;GUATRON;EPMG;TX5;9;508562.20;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;10;143477.64;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;11;285109.33;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;SOGAMOSO;ISGG;TX5;12;580748.24;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;SOGAMOSO;ISGG;TX5;13;621553.27;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;14;127161.91;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;15;159242.02;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;16;40295.70;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;SOGAMOSO;ISGG;TX5;17;356887.85;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;18;467307.38;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;19;488946.47;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;CHIVOR;CHVG;TX5;20;125443.33;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;SOGAMOSO;ISGG;TX5;21;430878.02;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;GUATRON;EPMG;TX5;22;164296.24;876.61;876.61;HIDRAULICA;428.78;428.78
26/02/2016;JAGUAS;ISGG;TX5;23;168469.78;876.60;876.60;HIDRAULICA;428.78;428.78
27/02/2016;SAN CARLOS;ISGG;TX5;0;607853.16;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;1;292332.28;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;2;167618.27;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;3;47289.62;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;4;24349.39;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;5;266842.62;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;6;372749.16;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;7;862644.14;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;8;287212.31;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;9;694721.81;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;MIEL I;ISGG;TX5;10;57173.94;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;MIEL I;ISGG;TX5;11;181199.52;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;MIEL I;ISGG;TX5;12;125984.41;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;13;817265.72;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;14;670098.84;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;15;492907.09;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;16;337209.15;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;17;280988.26;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;MIEL I;ISGG;TX5;18;221770.36;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;LA TASAJERA;EPMG;TX5;19;125228.19;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;BETANIA;ENDG;TX5;20;231681.04;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;21;868031.73;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;GUAVIO;ENDG;TX5;22;303390.94;876.60;876.60;HIDRAULICA;562.47;562.47
27/02/2016;SAN CARLOS;ISGG;TX5;23;978921.71;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;0;363070.48;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;1;41601.13;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;2;565655.12;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;3;478001.40;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;4;404350.99;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;5;394838.83;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;6;222757.49;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;PORCE III;EPMG;TX5;7;533498.44;876.59;876.59;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;8;294399.52;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;9;551754.07;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;10;787786.74;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;11;75408.18;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;12;160419.54;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;13;71914.60;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;14;839460.09;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;BETANIA;ENDG;TX5;15;60366.46;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;16;145889.37;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;MIEL I;ISGG;TX5;17;127728.84;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUATRON;EPMG;TX5;18;68814.77;876.61;876.61;HIDRAULICA;562.47;562.47
28/02/2016;SOGAMOSO;ISGG;TX5;19;412644.72;876.61;876.61;HIDRAULICA;562.47;562.47
28/02/2016;SOGAMOSO;ISGG;TX5;20;421737.37;876.61;876.61;HIDRAULICA;562.47;562.47
28/02/2016;GUATRON;EPMG;TX5;21;337712.77;876.61;876.61;HIDRAULICA;562.47;562.47
28/02/2016;LA TASAJERA;EPMG;TX5;22;55374.87;876.60;876.60;HIDRAULICA;562.47;562.47
28/02/2016;GUAVIO;ENDG;TX5;23;732478.20;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;0;654440.69;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;1;382925.34;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;2;289113.87;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;3;280456.82;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;4;513452.03;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;SAN CARLOS;ISGG;TX5;5;1179344.28;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;GUAVIO;ENDG;TX5;6;110089.73;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;GUAVIO;ENDG;TX5;7;470091.97;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;MIEL I;ISGG;TX5;8;156558.55;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;BETANIA;ENDG;TX5;9;307763.15;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;10;80403.74;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;11;333223.07;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;12;173191.17;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;13;237499.54;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;14;482685.32;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;15;381941.09;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;16;219635.54;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;LA TASAJERA;EPMG;TX5;17;204750.34;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;18;362097.11;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;SOGAMOSO;ISGG;TX5;19;253314.09;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;20;388430.71;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUATRON;EPMG;TX5;21;27564.09;876.61;876.61;HIDRAULICA;562.47;562.47
29/02/2016;GUAVIO;ENDG;TX5;22;803571.90;876.60;876.60;HIDRAULICA;562.47;562.47
29/02/2016;GUAVIO;ENDG;TX5;23;127793.86;876.60;876.60;HIDRAULICA;562.47;562.47
