Fecha;Region Hidrologica;Nombre Embalse;Volumen Útil Diario Mm3;Volumen Útil Diario Energía kWh;Volumen Útil Díario %;Volumen Mm3;Volumen Energía kWh;Volumen %
1/02/2024;ANTIOQUIA;ITUANGO;30.656;15328000;0.058727969;1329.656;664828000;0.730179023
1/02/2024;ANTIOQUIA;MIRAFLORES;75.09;249704300;0.547622551;80.41;267395400;0.564518364
1/02/2024;ANTIOQUIA;PENOL;664.493;2627206000;0.637599078;742.333;2934962000;0.66278549
1/02/2024;ANTIOQUIA;PLAYAS;40.185;79252900;0.836839271;59.755;117848800;0.884080403
1/02/2024;ANTIOQUIA;PORCE II;33.3;47675600;0.387750268;72.09;103211300;0.578246834
1/02/2024;ANTIOQUIA;PORCE III;58.356;49853500;0.444447555;87.826;75029800;0.546283862
1/02/2024;ANTIOQUIA;PUNCHINA;14.93;22262100;0.339935897;28.85;43018200;0.498789359
1/02/2024;ANTIOQUIA;RIOGRANDE2;86.088;346452500;0.620319846;134.018;539342000;0.71778689
1/02/2024;ANTIOQUIA;SAN LORENZO;112.81;296949800;0.69847077;129.67;341330300;0.726971937
1/02/2024;ANTIOQUIA;TRONERAS;8.728;29024100;0.454583471;17.178;57123700;0.621265592
1/02/2024;CALDAS;AMANI;297.83;162764100;0.696629498;344.11;188056100;0.726261524
1/02/2024;CARIBE;URRA1;847.09;113340600;0.698129743;1201.1;160707200;0.766310754
1/02/2024;CENTRO;AGREGADO BOGOTA;536.697;2389858100;0.5986648;536.697;2389858100;0.5986648
1/02/2024;CENTRO;BETANIA;513.857;84169800;0.697843611;969.357;158780700;0.813321427
1/02/2024;CENTRO;EL QUIMBO;965.383;451606200;0.420638886;1430.203;669049000;0.518215807
1/02/2024;CENTRO;MUNA;6.783;30204000;0.550121278;6.863;30560300;0.553022613
1/02/2024;CENTRO;PRADO;303.05;41608800;0.463351255;633.84;87026200;0.643603228
1/02/2024;CENTRO;TOPOCORO;1594.7;611726900;0.591894511;2159.33;828319000;0.662602883
1/02/2024;ORIENTE;CHUZA;61.411;273457000;0.285380318;71.511;318431300;0.317417519
1/02/2024;ORIENTE;ESMERALDA;327.72;632532400;0.562204101;348.43;672504700;0.577224422
1/02/2024;ORIENTE;GUAVIO;201.832;552071100;0.380980446;444.592;1216092500;0.575501276
1/02/2024;VALLE;ALTOANCHICAYA;3.61;4186900;0.112601964;9.93;11516800;0.25872819
1/02/2024;VALLE;CALIMA1;327.46;168805600;0.770602772;431.82;222603200;0.815832195
1/02/2024;VALLE;SALVAJINA;437.69;323846800;0.611495254;529.14;391510700;0.655509054
2/02/2024;ANTIOQUIA;ITUANGO;33.523;16761500;0.064220307;1332.523;666261500;0.731753432
2/02/2024;ANTIOQUIA;MIRAFLORES;74.14;246545200;0.540694379;79.46;264236300;0.557848953
2/02/2024;ANTIOQUIA;PENOL;660.58;2611735100;0.63384443;738.42;2919491200;0.659291809
2/02/2024;ANTIOQUIA;PLAYAS;37.008;72987200;0.77067912;56.578;111583100;0.837076254
2/02/2024;ANTIOQUIA;PORCE II;40.901;58558000;0.47625788;79.691;114093600;0.639215503
2/02/2024;ANTIOQUIA;PORCE III;64.05;54717900;0.487814032;93.52;79894100;0.581700304
2/02/2024;ANTIOQUIA;PUNCHINA;18.76;27973000;0.427139705;32.68;48729100;0.565006359
2/02/2024;ANTIOQUIA;RIOGRANDE2;84.327;339365600;0.607630821;132.257;532255100;0.708355242
2/02/2024;ANTIOQUIA;SAN LORENZO;114.42;301187800;0.708439186;131.28;345568300;0.735998112
2/02/2024;ANTIOQUIA;TRONERAS;6.032;20058800;0.314166466;14.482;48158400;0.523760837
2/02/2024;CALDAS;AMANI;288.42;157621500;0.674619197;334.7;182913600;0.706401493
2/02/2024;CARIBE;URRA1;841.77;112628800;0.693745359;1195.78;159995400;0.762916631
2/02/2024;CENTRO;AGREGADO BOGOTA;535.745;2385618900;0.597602871;535.745;2385618900;0.597602871
2/02/2024;CENTRO;BETANIA;534.234;87507500;0.725516156;989.734;162118400;0.830418108
2/02/2024;CENTRO;EL QUIMBO;940.573;440000000;0.409828541;1405.393;657442800;0.509226158
2/02/2024;CENTRO;MUNA;6.783;30204000;0.550121278;6.863;30560300;0.553022613
2/02/2024;CENTRO;PRADO;296.9;40764400;0.453948105;627.69;86181800;0.637358458
2/02/2024;CENTRO;TOPOCORO;1576.8;604860500;0.585250722;2141.43;821452500;0.657110117
2/02/2024;ORIENTE;CHUZA;60.827;270856500;0.28266643;70.927;315830800;0.314825298
2/02/2024;ORIENTE;ESMERALDA;328.774;634566700;0.564012217;349.484;674539100;0.578970589
2/02/2024;ORIENTE;GUAVIO;196.521;537543900;0.370955326;439.281;1201565300;0.568626452
2/02/2024;VALLE;ALTOANCHICAYA;4.18;4848000;0.130381505;10.5;12177900;0.27357999
2/02/2024;VALLE;CALIMA1;327.66;168908700;0.771073426;432.02;222706300;0.816210052
2/02/2024;VALLE;SALVAJINA;434.15;321227600;0.606549618;525.6;388891400;0.651123543
3/02/2024;ANTIOQUIA;ITUANGO;31.611;15805500;0.060557471;1330.611;665305500;0.73070346
3/02/2024;ANTIOQUIA;MIRAFLORES;73.45;244250600;0.535662128;78.77;261941800;0.553004863
3/02/2024;ANTIOQUIA;PENOL;659.26;2606516300;0.632577875;737.1;2914272300;0.658113255
3/02/2024;ANTIOQUIA;PLAYAS;37.014;72999000;0.770803718;56.584;111595000;0.837165525
3/02/2024;ANTIOQUIA;PORCE II;36.064;51632800;0.419934559;74.854;107168500;0.600417259
3/02/2024;ANTIOQUIA;PORCE III;78.337;66923300;0.596626055;107.807;92099500;0.670566502
3/02/2024;ANTIOQUIA;PUNCHINA;15.88;23678700;0.361566973;29.8;44434800;0.515214616
3/02/2024;ANTIOQUIA;RIOGRANDE2;82.978;333936700;0.597910428;130.908;526826200;0.701130154
3/02/2024;ANTIOQUIA;SAN LORENZO;117.97;310532400;0.730419096;134.83;354913000;0.755900637
3/02/2024;ANTIOQUIA;TRONERAS;8.716;28984200;0.453958546;17.166;57083800;0.620831648
3/02/2024;CALDAS;AMANI;291.31;159200900;0.68137902;337.59;184492900;0.712500656
3/02/2024;CARIBE;URRA1;838.61;112206000;0.691141091;1192.62;159572600;0.760900566
3/02/2024;CENTRO;AGREGADO BOGOTA;535.027;2382421700;0.596801965;535.027;2382421700;0.596801965
3/02/2024;CENTRO;BETANIA;544.944;89261800;0.740060887;1000.444;163872700;0.839404148
3/02/2024;CENTRO;EL QUIMBO;927.091;433693200;0.403954208;1391.911;651136000;0.504341189
3/02/2024;CENTRO;MUNA;4.973;22144300;0.403325739;5.053;22500500;0.407171569
3/02/2024;CENTRO;PRADO;296.9;40764400;0.453948105;627.69;86181800;0.637358458
3/02/2024;CENTRO;TOPOCORO;1587.11;608815400;0.589077403;2151.74;825407500;0.660273867
3/02/2024;ORIENTE;CHUZA;60.277;268407500;0.280110649;70.377;313381700;0.312383995
3/02/2024;ORIENTE;ESMERALDA;326.143;629488600;0.559498727;346.853;669461000;0.574611952
3/02/2024;ORIENTE;GUAVIO;197.656;540648500;0.373097789;440.416;1204669900;0.570095667
3/02/2024;VALLE;ALTOANCHICAYA;6.53;7573500;0.20368076;12.85;14903400;0.334809123
3/02/2024;VALLE;CALIMA1;327.07;168604600;0.769685201;431.43;222402200;0.815095537
3/02/2024;VALLE;SALVAJINA;432.84;320258300;0.604719363;524.29;387922200;0.649500804
4/02/2024;ANTIOQUIA;ITUANGO;34.117;17058500;0.065358238;1333.117;666558500;0.732079627
4/02/2024;ANTIOQUIA;MIRAFLORES;72.57;241324300;0.529244506;77.89;259015400;0.546826721
4/02/2024;ANTIOQUIA;PENOL;656.067;2593892100;0.629514096;733.907;2901648100;0.655262405
4/02/2024;ANTIOQUIA;PLAYAS;39.743;78381100;0.827633848;59.313;116977100;0.877541067
4/02/2024;ANTIOQUIA;PORCE II;42.945;61484400;0.500058575;81.735;117020000;0.655610815
4/02/2024;ANTIOQUIA;PORCE III;83.194;71072600;0.633617365;112.664;96248900;0.700777834
4/02/2024;ANTIOQUIA;PUNCHINA;28;41750800;0.637522769;41.92;62506900;0.724757814
4/02/2024;ANTIOQUIA;RIOGRANDE2;83.722;336930800;0.603271335;131.652;529820300;0.705114872
4/02/2024;ANTIOQUIA;SAN LORENZO;114.16;300503400;0.706829374;131.02;344883900;0.734540464
4/02/2024;ANTIOQUIA;TRONERAS;6.114;20331500;0.318437569;14.564;48431100;0.526726666
4/02/2024;CALDAS;AMANI;292.37;159780200;0.683858421;338.65;185072200;0.714737879
4/02/2024;CARIBE;URRA1;835.46;111784500;0.688544831;1189.47;159151100;0.7588907
4/02/2024;CENTRO;AGREGADO BOGOTA;534.746;2381170500;0.596488537;534.746;2381170500;0.596488537
4/02/2024;CENTRO;BETANIA;567.505;92957300;0.770699917;1023.005;167568200;0.858333586
4/02/2024;CENTRO;EL QUIMBO;908.73;425103900;0.395953889;1373.55;642546700;0.497688296
4/02/2024;CENTRO;MUNA;6.061;26989000;0.491564798;6.141;27345300;0.494843612
4/02/2024;CENTRO;PRADO;301.6;41409700;0.461134098;632.39;86827100;0.642130782
4/02/2024;CENTRO;TOPOCORO;1576.81;604864300;0.585254399;2141.44;821456400;0.657113236
4/02/2024;ORIENTE;CHUZA;59.762;266114200;0.277717356;69.862;311088500;0.310098096
4/02/2024;ORIENTE;ESMERALDA;327.895;632870100;0.562504254;348.605;672842500;0.577514362
4/02/2024;ORIENTE;GUAVIO;195.955;535995700;0.369886924;438.715;1200017100;0.567893785
4/02/2024;VALLE;ALTOANCHICAYA;8.96;10391800;0.279475767;15.28;17721700;0.398123035
4/02/2024;VALLE;CALIMA1;328.05;169109800;0.771991454;432.41;222907400;0.816947076
4/02/2024;VALLE;SALVAJINA;433.22;320539500;0.605250331;524.67;388203300;0.649971452
5/02/2024;ANTIOQUIA;ITUANGO;34.479;17239500;0.066051724;1333.479;666739500;0.732278419
5/02/2024;ANTIOQUIA;MIRAFLORES;71.88;239029800;0.524212474;77.2;256720900;0.541982631
5/02/2024;ANTIOQUIA;PENOL;651.17;2574530800;0.624815284;729.01;2882286800;0.650890154
5/02/2024;ANTIOQUIA;PLAYAS;37.236;73436800;0.775426492;56.806;112032800;0.840449822
5/02/2024;ANTIOQUIA;PORCE II;48.888;69992900;0.569259028;87.678;125528600;0.703280702
5/02/2024;ANTIOQUIA;PORCE III;65.362;55838800;0.497806937;94.832;81015000;0.589861456
5/02/2024;ANTIOQUIA;PUNCHINA;22.32;33281400;0.508197454;36.24;54037500;0.626556434
5/02/2024;ANTIOQUIA;RIOGRANDE2;82.156;330628600;0.591987307;130.086;523518100;0.696727548
5/02/2024;ANTIOQUIA;SAN LORENZO;116.43;306478700;0.720884182;133.29;350859300;0.747266987
5/02/2024;ANTIOQUIA;TRONERAS;9.151;30430700;0.476614029;17.601;58530400;0.636564572
5/02/2024;CALDAS;AMANI;294.19;160774800;0.688115304;340.47;186066900;0.718579351
5/02/2024;CARIBE;URRA1;831.69;111280100;0.685437942;1185.7;158646700;0.756485536
5/02/2024;CENTRO;AGREGADO BOGOTA;534.141;2378476500;0.595813684;534.141;2378476500;0.595813684
5/02/2024;CENTRO;BETANIA;562.411;92122900;0.763781988;1017.911;166733800;0.854059544
5/02/2024;CENTRO;EL QUIMBO;900.117;421074700;0.392200977;1364.937;638517500;0.494567456
5/02/2024;CENTRO;MUNA;9.49;42258000;0.769667095;9.57;42614300;0.771153147
5/02/2024;CENTRO;PRADO;307.78;42258200;0.470582906;638.57;87675700;0.648406612
5/02/2024;CENTRO;TOPOCORO;1565.37;600475900;0.581008272;2130;817068000;0.653602794
5/02/2024;ORIENTE;CHUZA;59.313;264114900;0.275630882;69.413;309089100;0.308105061
5/02/2024;ORIENTE;ESMERALDA;323.612;624603500;0.555156778;344.322;664575900;0.570418972
5/02/2024;ORIENTE;GUAVIO;194.823;532899400;0.367750189;437.583;1196920800;0.566428498
5/02/2024;VALLE;ALTOANCHICAYA;13.08;15170200;0.407985458;19.4;22500100;0.505471151
5/02/2024;VALLE;CALIMA1;328.25;169212900;0.772462109;432.61;223010500;0.817324934
5/02/2024;VALLE;SALVAJINA;433.78;320953800;0.606032623;525.23;388617700;0.650665285
6/02/2024;ANTIOQUIA;ITUANGO;28.842;14421000;0.055252874;1327.842;663921000;0.729182867
6/02/2024;ANTIOQUIA;MIRAFLORES;71.01;236136700;0.517867662;76.33;253827800;0.535874792
6/02/2024;ANTIOQUIA;PENOL;646.04;2554248300;0.619892905;723.88;2862004400;0.646309897
6/02/2024;ANTIOQUIA;PLAYAS;38.51;75949400;0.801957285;58.08;114545400;0.859298893
6/02/2024;ANTIOQUIA;PORCE II;54.746;78379800;0.637470498;93.536;133915500;0.750268759
6/02/2024;ANTIOQUIA;PORCE III;47.421;40511800;0.361165624;76.891;65688000;0.478267226
6/02/2024;ANTIOQUIA;PUNCHINA;13.89;20711400;0.316257151;27.81;41467500;0.480809233
6/02/2024;ANTIOQUIA;RIOGRANDE2;80.37;323441000;0.579117978;128.3;516330500;0.687161882
6/02/2024;ANTIOQUIA;SAN LORENZO;113.16;297871100;0.700637807;130.02;342251600;0.72893414
6/02/2024;ANTIOQUIA;TRONERAS;12.172;40476800;0.633958822;20.622;68576400;0.745822798
6/02/2024;CALDAS;AMANI;294.93;161179200;0.689846134;341.21;186471300;0.72014112
6/02/2024;CARIBE;URRA1;828.8;110893400;0.683056035;1182.81;158260000;0.754641609
6/02/2024;CENTRO;AGREGADO BOGOTA;533.861;2377229600;0.595501332;533.861;2377229600;0.595501332
6/02/2024;CENTRO;BETANIA;577.812;94645600;0.784697448;1033.312;169256500;0.866981555
6/02/2024;CENTRO;EL QUIMBO;926.066;433213700;0.403507588;1390.886;650656500;0.503969789
6/02/2024;CENTRO;MUNA;9.832;43780900;0.797404471;9.912;44137100;0.798709907
6/02/2024;CENTRO;PRADO;312.17;42860900;0.47729451;642.96;88278400;0.652863887
6/02/2024;CENTRO;TOPOCORO;1559.96;598400700;0.579000351;2124.59;814992700;0.651942685
6/02/2024;ORIENTE;CHUZA;58.929;262404900;0.273846322;69.029;307379200;0.306400605
6/02/2024;ORIENTE;ESMERALDA;319.449;616568500;0.548015152;340.159;656540900;0.563522369
6/02/2024;ORIENTE;GUAVIO;192.095;525437500;0.362600783;434.855;1189458900;0.562897243
6/02/2024;VALLE;ALTOANCHICAYA;11.55;13395700;0.360262278;17.87;20725600;0.465606503
6/02/2024;VALLE;CALIMA1;328.05;169109800;0.771991454;432.41;222907400;0.816947076
6/02/2024;VALLE;SALVAJINA;436.2;322744400;0.609413676;527.65;390408200;0.653663131
7/02/2024;ANTIOQUIA;ITUANGO;26.832;13416000;0.051402299;1325.832;662916000;0.728079077
7/02/2024;ANTIOQUIA;MIRAFLORES;70.27;233675900;0.512470921;75.59;251367000;0.530679614
7/02/2024;ANTIOQUIA;PENOL;641.53;2536417200;0.615565459;719.37;2844173200;0.642283181
7/02/2024;ANTIOQUIA;PLAYAS;39.473;77848700;0.822012183;59.043;116444600;0.873546348
7/02/2024;ANTIOQUIA;PORCE II;40.782;58387600;0.474872001;79.572;113923200;0.638260828
7/02/2024;ANTIOQUIA;PORCE III;70.684;60385300;0.538339313;100.154;85561600;0.622964759
7/02/2024;ANTIOQUIA;PUNCHINA;26.11;38932600;0.594489661;40.03;59688700;0.692081222
7/02/2024;ANTIOQUIA;RIOGRANDE2;81.047;318952400;0.583996319;128.977;507576100;0.690787872
7/02/2024;ANTIOQUIA;SAN LORENZO;109.78;288973900;0.679710249;126.64;333354500;0.709984923
7/02/2024;ANTIOQUIA;TRONERAS;10.702;35588400;0.557395351;19.152;63688100;0.692658654
7/02/2024;CALDAS;AMANI;286.49;156566800;0.670105086;332.77;181858800;0.702327918
7/02/2024;CARIBE;URRA1;837.23;112021400;0.690004034;1191.24;159387900;0.760019849
7/02/2024;CENTRO;AGREGADO BOGOTA;533.202;2374295200;0.594766259;533.202;2374295200;0.594766259
7/02/2024;CENTRO;BETANIA;569.553;93292800;0.773481515;1025.053;167903700;0.860052115
7/02/2024;CENTRO;EL QUIMBO;914.831;427957900;0.398612186;1379.651;645400700;0.499898879
7/02/2024;CENTRO;MUNA;10.313;45922800;0.836416018;10.393;46279000;0.837469969
7/02/2024;CENTRO;PRADO;315.1;43263200;0.481774481;645.89;88680700;0.655839101
7/02/2024;CENTRO;TOPOCORO;1547.87;593762900;0.57451291;2112.5;810355000;0.648232818
7/02/2024;ORIENTE;CHUZA;57.891;257782800;0.265421083;68.211;303736800;0.298607926
7/02/2024;ORIENTE;ESMERALDA;315.235;608435100;0.540786066;335.945;648407400;0.556541221
7/02/2024;ORIENTE;GUAVIO;190.875;522100400;0.360297874;433.635;1186121800;0.561318
7/02/2024;VALLE;ALTOANCHICAYA;5.62;6518100;0.175296965;11.94;13848000;0.311099261
7/02/2024;VALLE;CALIMA1;327.85;169006700;0.771520799;432.21;222804300;0.816569218
7/02/2024;VALLE;SALVAJINA;435.08;321915700;0.607848905;526.53;389579500;0.652275633
8/02/2024;ANTIOQUIA;ITUANGO;27.92;13960000;0.05348659;1326.92;663460000;0.728676551
8/02/2024;ANTIOQUIA;MIRAFLORES;69.34;230583200;0.505688369;74.66;248274400;0.524150596
8/02/2024;ANTIOQUIA;PENOL;638.83;2525742200;0.612974733;716.67;2833498200;0.639872507
8/02/2024;ANTIOQUIA;PLAYAS;40.138;79160200;0.835860443;59.708;117756100;0.883384984
8/02/2024;ANTIOQUIA;PORCE II;28.308;40528600;0.329623025;67.098;96064200;0.538204824
8/02/2024;ANTIOQUIA;PORCE III;88.192;75342400;0.67168294;117.662;100518600;0.731865059
8/02/2024;ANTIOQUIA;PUNCHINA;18.13;27033600;0.412795336;32.05;47789800;0.554115321
8/02/2024;ANTIOQUIA;RIOGRANDE2;81.676;321427700;0.588528551;129.606;510051500;0.694156778
8/02/2024;ANTIOQUIA;SAN LORENZO;106.7;280866400;0.660640185;123.56;325247000;0.692717411
8/02/2024;ANTIOQUIA;TRONERAS;9.255;30776600;0.48203161;17.705;58876200;0.640325421
8/02/2024;CALDAS;AMANI;282.92;154615800;0.661754816;329.2;179907800;0.694793272
8/02/2024;CARIBE;URRA1;844.11;112941900;0.695673921;1198.12;160308500;0.764409606
8/02/2024;CENTRO;AGREGADO BOGOTA;532.145;2369588500;0.59358722;532.145;2369588500;0.59358722
8/02/2024;CENTRO;BETANIA;563.935;92372600;0.765852226;1019.435;166983500;0.85533858
8/02/2024;CENTRO;EL QUIMBO;907.344;424455500;0.395349951;1372.164;641898300;0.497186074
8/02/2024;CENTRO;MUNA;9.901;44088200;0.803001487;9.981;44444400;0.804270842
8/02/2024;CENTRO;PRADO;312.17;42860900;0.47729451;642.96;88278400;0.652863887
8/02/2024;CENTRO;TOPOCORO;1535.01;588829800;0.569739742;2099.64;805421900;0.644286649
8/02/2024;ORIENTE;CHUZA;57.453;255832500;0.263412994;67.773;301786400;0.29669046
8/02/2024;ORIENTE;ESMERALDA;307.163;592855300;0.526938511;327.873;632827700;0.543168848
8/02/2024;ORIENTE;GUAVIO;191.813;524666100;0.362068446;434.573;1188687500;0.562532187
8/02/2024;VALLE;ALTOANCHICAYA;4.14;4801600;0.129133629;10.46;12131500;0.2725376
8/02/2024;VALLE;CALIMA1;324.92;167496300;0.764625777;429.28;221293800;0.811033294
8/02/2024;VALLE;SALVAJINA;432.47;319984600;0.604202556;523.92;387648400;0.649042379
9/02/2024;ANTIOQUIA;ITUANGO;28.876;14438000;0.055318008;1327.876;663938000;0.729201538
9/02/2024;ANTIOQUIA;MIRAFLORES;68.43;227557100;0.499051877;73.75;245248300;0.51776197
9/02/2024;ANTIOQUIA;PENOL;634.25;2507634200;0.608580086;712.09;2815390200;0.635783282
9/02/2024;ANTIOQUIA;PLAYAS;40.192;79266700;0.836984987;59.762;117862600;0.884183928
9/02/2024;ANTIOQUIA;PORCE II;34.404;49256200;0.400605441;73.194;104791800;0.58710167
9/02/2024;ANTIOQUIA;PORCE III;68.331;58375200;0.520419126;97.801;83551400;0.60832871
9/02/2024;ANTIOQUIA;PUNCHINA;14.05;20950000;0.319900505;27.97;41706100;0.483575763
9/02/2024;ANTIOQUIA;RIOGRANDE2;79.773;313938700;0.574816322;127.703;502562400;0.683964456
9/02/2024;ANTIOQUIA;SAN LORENZO;103.82;273285400;0.642808528;120.68;317666000;0.676571249
9/02/2024;ANTIOQUIA;TRONERAS;11.734;39020200;0.611145151;20.184;67119900;0.729982204
9/02/2024;CALDAS;AMANI;274.07;149779300;0.641054622;320.35;175071300;0.676114995
9/02/2024;CARIBE;URRA1;845.7;113154700;0.696984678;1199.71;160521200;0.765423838
9/02/2024;CENTRO;AGREGADO BOGOTA;531.143;2365126700;0.592469529;531.143;2365126700;0.592469529
9/02/2024;CENTRO;BETANIA;558.366;91460400;0.758289265;1013.866;166071300;0.850666024
9/02/2024;CENTRO;EL QUIMBO;892.751;417628900;0.388991461;1357.571;635071700;0.491898491
9/02/2024;CENTRO;MUNA;8.466;37698300;0.68661889;8.546;38054500;0.688638495
9/02/2024;CENTRO;PRADO;311.8;42810100;0.476728807;642.59;88227600;0.652488195
9/02/2024;CENTRO;TOPOCORO;1512.57;580221900;0.561410913;2077.2;796813900;0.637400793
9/02/2024;ORIENTE;CHUZA;57.11;254305100;0.261840336;67.43;300259000;0.295188852
9/02/2024;ORIENTE;ESMERALDA;303.135;585080900;0.52002851;323.845;625053200;0.536495837
9/02/2024;ORIENTE;GUAVIO;192.658;526977400;0.363663458;435.418;1190998900;0.563626029
9/02/2024;VALLE;ALTOANCHICAYA;0.29;336300;0.00904441;6.61;7666300;0.172225612
9/02/2024;VALLE;CALIMA1;325.12;167599400;0.765096432;429.48;221396900;0.811411151
9/02/2024;VALLE;SALVAJINA;429.5;317787100;0.600053184;520.95;385450900;0.64536309
10/02/2024;ANTIOQUIA;ITUANGO;29.7;14850000;0.056896552;1328.7;664350000;0.729654036
10/02/2024;ANTIOQUIA;MIRAFLORES;67.46;224331500;0.491977865;72.78;242022600;0.510951954
10/02/2024;ANTIOQUIA;PENOL;631.023;2494875600;0.605483689;708.863;2802631600;0.632902081
10/02/2024;ANTIOQUIA;PLAYAS;40.465;79805100;0.842670006;60.035;118401000;0.888222907
10/02/2024;ANTIOQUIA;PORCE II;41.325;59165000;0.48119467;80.115;114700600;0.642616253
10/02/2024;ANTIOQUIA;PORCE III;73.064;62418600;0.556466329;102.534;87594800;0.637768268
10/02/2024;ANTIOQUIA;PUNCHINA;7.78;11600800;0.177140896;21.7;32356900;0.375173239
10/02/2024;ANTIOQUIA;RIOGRANDE2;78.179;307665600;0.563330384;126.109;496289400;0.675427189
10/02/2024;ANTIOQUIA;SAN LORENZO;100.58;264756700;0.622747738;117.44;309137300;0.658406657
10/02/2024;ANTIOQUIA;TRONERAS;9.2;30593700;0.47916698;17.65;58693300;0.638336238
10/02/2024;CALDAS;AMANI;274.08;149784700;0.641077734;320.36;175076700;0.676135849
10/02/2024;CARIBE;URRA1;841.08;112536500;0.69317683;1195.09;159903000;0.762476034
10/02/2024;CENTRO;AGREGADO BOGOTA;530.144;2360678200;0.59135517;530.144;2360678200;0.59135517
10/02/2024;CENTRO;BETANIA;564.444;92455900;0.766542859;1019.944;167066800;0.855765267
10/02/2024;CENTRO;EL QUIMBO;883.461;413283100;0.384943659;1348.281;630725900;0.488532427
10/02/2024;CENTRO;MUNA;7.856;34982000;0.637145495;7.936;35338200;0.639484026
10/02/2024;CENTRO;PRADO;312.9;42961200;0.47841144;643.69;88378600;0.653604917
10/02/2024;CENTRO;TOPOCORO;1495.76;573773500;0.555171573;2060.39;790365600;0.63224256
10/02/2024;ORIENTE;CHUZA;56.985;253748500;0.261267244;67.305;299702400;0.294641651
10/02/2024;ORIENTE;ESMERALDA;296.723;572705100;0.509028717;317.433;612677400;0.525873437
10/02/2024;ORIENTE;GUAVIO;192.846;527491700;0.364018373;435.606;1191513100;0.563869368
10/02/2024;VALLE;ALTOANCHICAYA;2.08;2412400;0.064878783;8.4;9742300;0.218863542
10/02/2024;VALLE;CALIMA1;324.73;167398300;0.764178404;429.09;221195900;0.810674494
10/02/2024;VALLE;SALVAJINA;427.46;316277700;0.597203099;518.91;383941500;0.642835891
11/02/2024;ANTIOQUIA;ITUANGO;24.755;12377500;0.047423372;1323.755;661877500;0.726938495
11/02/2024;ANTIOQUIA;MIRAFLORES;66.73;221903900;0.486653934;72.05;239595100;0.505827078
11/02/2024;ANTIOQUIA;PENOL;627.014;2479025300;0.601636965;704.854;2786781300;0.6293227
11/02/2024;ANTIOQUIA;PLAYAS;40.311;79501400;0.839463208;59.881;118097300;0.885944605
11/02/2024;ANTIOQUIA;PORCE II;46.509;66586900;0.541557701;85.299;122122600;0.684198405
11/02/2024;ANTIOQUIA;PORCE III;77.766;66435500;0.592277283;107.236;91611700;0.667014883
11/02/2024;ANTIOQUIA;PUNCHINA;16.34;24364600;0.37204047;30.26;45120700;0.523167521
