MPO,FechaHora,Aportes Caudal m3/s,Aportes Energía kWh,Aportes %,Volumen Útil Diario Mm3,Volumen Útil Diario Energía kWh,Volumen Útil Díario %,Volumen Mm3,Volumen Energía kWh,Volumen %
511.2891599,2024-02-28 10:00:00,20.08193181818182,1435588.0952380951,0.5251604159761905,249.18625,320580716.6666667,0.4168991993333333,426.23541666666665,440661237.5,0.539356888125
495.1761599,2024-02-29 10:00:00,19.030045454545455,1473587.8048780488,0.5594391783658537,245.63675,316848125.0,0.4193441416666667,422.6859166666666,436928633.3333333,0.5412200625833333
690.1761599,2024-02-01 11:00:00,20.088409090909092,1750352.380952381,0.6503382365714285,314.572875,400161962.5,0.5194514630416667,491.612875,520379387.5,0.62554681025
695.1761599,2024-02-02 11:00:00,22.512113636363637,1875885.7142857143,0.6929696916190476,312.79491666666667,397793629.1666667,0.518631544875,489.8349166666667,518011050.0,0.6248916324166667
682.1761599,2024-02-03 11:00:00,32.22138636363636,2797852.380952381,0.9530180746428571,313.2400416666666,397447841.6666667,0.5212707398333333,490.28004166666665,517665270.8333333,0.6257623922916666
640.1761599,2024-02-04 11:00:00,37.11563636363636,2920043.9024390243,1.0407028015365853,314.0731666666667,397575416.6666667,0.541325527125,491.1131666666667,517792841.6666667,0.6416671966249999
640.6761599,2024-02-05 11:00:00,38.77568181818182,2920700.0,1.090968767547619,312.3799583333333,396106825.0,0.5536200465833333,489.41995833333334,516324266.6666667,0.6532058645833333
625.1761599,2024-02-06 11:00:00,45.785545454545456,3143187.8048780486,1.0916375999512193,312.3277083333333,393917170.8333333,0.5483340058333334,489.3677083333334,514134600.0,0.64815497075
580.1761599,2024-02-07 11:00:00,36.474818181818186,2785975.6097560977,1.0459778713414634,311.01458333333335,391475825.0,0.548795747375,488.06375,511556325.0,0.6490143602083334
506.1761599,2024-02-08 11:00:00,33.278431818181815,2293583.3333333335,0.8410164125952381,308.9159583333333,388367104.1666667,0.531914482,485.965125,508447608.3333333,0.6362170979166667
