Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado;Prediccion_MPO
2016-02-26;GUAVIO;ENDG;TX5;2;508867.09;876.6;876.6;HIDRAULICA;428.78;428.78;902.3486440837971
2016-02-26;GUAVIO;ENDG;TX5;3;504456.02;876.6;876.6;HIDRAULICA;428.78;428.78;907.1523061922572
2016-02-26;GUAVIO;ENDG;TX5;4;679026.79;876.6;876.6;HIDRAULICA;428.78;428.78;903.6786271112574
2016-02-26;JAGUAS;ISGG;TX5;5;167463.49;876.6;876.6;HIDRAULICA;428.78;428.78;896.2778443486957
2016-02-26;BETANIA;ENDG;TX5;6;260280.1;876.6;876.6;HIDRAULICA;428.78;428.78;907.6233308205115
2016-02-26;LA TASAJERA;EPMG;TX5;7;244837.05;876.61;876.61;HIDRAULICA;428.78;428.78;906.5411298008413
2016-02-26;GUATRON;EPMG;TX5;8;402576.43;876.61;876.61;HIDRAULICA;428.78;428.78;904.6995742670599
2016-02-26;GUATRON;EPMG;TX5;9;508562.2;876.61;876.61;HIDRAULICA;428.78;428.78;905.1346061429834
2016-02-26;CHIVOR;CHVG;TX5;10;143477.64;876.61;876.61;HIDRAULICA;428.78;428.78;909.8594114468765
2016-02-26;CHIVOR;CHVG;TX5;11;285109.33;876.61;876.61;HIDRAULICA;428.78;428.78;898.9135277022202
2016-02-26;SOGAMOSO;ISGG;TX5;12;580748.24;876.61;876.61;HIDRAULICA;428.78;428.78;908.574651104802
2016-02-26;SOGAMOSO;ISGG;TX5;13;621553.27;876.61;876.61;HIDRAULICA;428.78;428.78;906.4644012161045
2016-02-26;CHIVOR;CHVG;TX5;14;127161.91;876.61;876.61;HIDRAULICA;428.78;428.78;902.8784097491812
2016-02-26;CHIVOR;CHVG;TX5;15;159242.02;876.61;876.61;HIDRAULICA;428.78;428.78;902.6410162102042
2016-02-26;CHIVOR;CHVG;TX5;16;40295.7;876.61;876.61;HIDRAULICA;428.78;428.78;895.797482592411
2016-02-26;SOGAMOSO;ISGG;TX5;17;356887.85;876.61;876.61;HIDRAULICA;428.78;428.78;900.3489526379785
2016-02-26;CHIVOR;CHVG;TX5;18;467307.38;876.61;876.61;HIDRAULICA;428.78;428.78;900.621601431989
2016-02-26;CHIVOR;CHVG;TX5;19;488946.47;876.61;876.61;HIDRAULICA;428.78;428.78;907.736269678612
2016-02-26;CHIVOR;CHVG;TX5;20;125443.33;876.61;876.61;HIDRAULICA;428.78;428.78;895.7320138457821
2016-02-26;SOGAMOSO;ISGG;TX5;21;430878.02;876.61;876.61;HIDRAULICA;428.78;428.78;911.025240361972
2016-02-26;GUATRON;EPMG;TX5;22;164296.24;876.61;876.61;HIDRAULICA;428.78;428.78;899.8854822231824
2016-02-26;JAGUAS;ISGG;TX5;23;168469.78;876.6;876.6;HIDRAULICA;428.78;428.78;899.3706833564931
2016-02-27;SAN CARLOS;ISGG;TX5;0;607853.16;876.6;876.6;HIDRAULICA;562.47;562.47;896.8732186464761
2016-02-27;SAN CARLOS;ISGG;TX5;1;292332.28;876.6;876.6;HIDRAULICA;562.47;562.47;895.7151381953103
2016-02-27;SAN CARLOS;ISGG;TX5;2;167618.27;876.6;876.6;HIDRAULICA;562.47;562.47;908.4911959130086
2016-02-27;SAN CARLOS;ISGG;TX5;3;47289.62;876.6;876.6;HIDRAULICA;562.47;562.47;898.1087964652629
2016-02-27;SAN CARLOS;ISGG;TX5;4;24349.39;876.6;876.6;HIDRAULICA;562.47;562.47;908.9478849842405
2016-02-27;SAN CARLOS;ISGG;TX5;5;266842.62;876.6;876.6;HIDRAULICA;562.47;562.47;894.4941821976141
2016-02-27;SAN CARLOS;ISGG;TX5;6;372749.16;876.6;876.6;HIDRAULICA;562.47;562.47;901.280170679743
2016-02-27;SAN CARLOS;ISGG;TX5;7;862644.14;876.6;876.6;HIDRAULICA;562.47;562.47;902.3975696702938
2016-02-27;GUAVIO;ENDG;TX5;8;287212.31;876.6;876.6;HIDRAULICA;562.47;562.47;909.6108351235733
2016-02-27;GUAVIO;ENDG;TX5;9;694721.81;876.6;876.6;HIDRAULICA;562.47;562.47;906.4362157445709
2016-02-27;MIEL I;ISGG;TX5;10;57173.94;876.6;876.6;HIDRAULICA;562.47;562.47;899.2678058563546
2016-02-27;MIEL I;ISGG;TX5;11;181199.52;876.6;876.6;HIDRAULICA;562.47;562.47;910.4288349423955
2016-02-27;MIEL I;ISGG;TX5;12;125984.41;876.6;876.6;HIDRAULICA;562.47;562.47;898.0385252472747
2016-02-27;GUAVIO;ENDG;TX5;13;817265.72;876.6;876.6;HIDRAULICA;562.47;562.47;904.427348781521
2016-02-27;GUAVIO;ENDG;TX5;14;670098.84;876.6;876.6;HIDRAULICA;562.47;562.47;910.8215939888009
2016-02-27;GUAVIO;ENDG;TX5;15;492907.09;876.6;876.6;HIDRAULICA;562.47;562.47;907.2262271737105
2016-02-27;GUAVIO;ENDG;TX5;16;337209.15;876.6;876.6;HIDRAULICA;562.47;562.47;910.6155737382495
2016-02-27;GUAVIO;ENDG;TX5;17;280988.26;876.6;876.6;HIDRAULICA;562.47;562.47;903.981542580447
2016-02-27;MIEL I;ISGG;TX5;18;221770.36;876.6;876.6;HIDRAULICA;562.47;562.47;896.286739790178
2016-02-27;LA TASAJERA;EPMG;TX5;19;125228.19;876.6;876.6;HIDRAULICA;562.47;562.47;899.1496327417982
2016-02-27;BETANIA;ENDG;TX5;20;231681.04;876.6;876.6;HIDRAULICA;562.47;562.47;909.9434113066122
2016-02-27;GUAVIO;ENDG;TX5;21;868031.73;876.6;876.6;HIDRAULICA;562.47;562.47;907.6636619677295
2016-02-27;GUAVIO;ENDG;TX5;22;303390.94;876.6;876.6;HIDRAULICA;562.47;562.47;904.361015522298
2016-02-27;SAN CARLOS;ISGG;TX5;23;978921.71;876.6;876.6;HIDRAULICA;562.47;562.47;910.8241331977471
2016-02-28;GUAVIO;ENDG;TX5;0;363070.48;876.6;876.6;HIDRAULICA;562.47;562.47;897.9656857306557
2016-02-28;MIEL I;ISGG;TX5;1;41601.13;876.6;876.6;HIDRAULICA;562.47;562.47;905.3724339684643
2016-02-28;PORCE III;EPMG;TX5;2;565655.12;876.59;876.59;HIDRAULICA;562.47;562.47;903.9755401554091
2016-02-28;PORCE III;EPMG;TX5;3;478001.4;876.59;876.59;HIDRAULICA;562.47;562.47;894.6739418246484
2016-02-28;PORCE III;EPMG;TX5;4;404350.99;876.59;876.59;HIDRAULICA;562.47;562.47;902.0561119962716
2016-02-28;PORCE III;EPMG;TX5;5;394838.83;876.59;876.59;HIDRAULICA;562.47;562.47;896.6630140046813
2016-02-28;PORCE III;EPMG;TX5;6;222757.49;876.59;876.59;HIDRAULICA;562.47;562.47;896.8426835087133
2016-02-28;PORCE III;EPMG;TX5;7;533498.44;876.59;876.59;HIDRAULICA;562.47;562.47;902.4038492662328
2016-02-28;GUAVIO;ENDG;TX5;8;294399.52;876.6;876.6;HIDRAULICA;562.47;562.47;904.7705336857772
2016-02-28;GUAVIO;ENDG;TX5;9;551754.07;876.6;876.6;HIDRAULICA;562.47;562.47;903.5813438444553
2016-02-28;GUAVIO;ENDG;TX5;10;787786.74;876.6;876.6;HIDRAULICA;562.47;562.47;908.8778042368548
2016-02-28;MIEL I;ISGG;TX5;11;75408.18;876.6;876.6;HIDRAULICA;562.47;562.47;896.3035655359513
2016-02-28;MIEL I;ISGG;TX5;12;160419.54;876.6;876.6;HIDRAULICA;562.47;562.47;899.0931483410533
2016-02-28;MIEL I;ISGG;TX5;13;71914.6;876.6;876.6;HIDRAULICA;562.47;562.47;899.9259155703547
2016-02-28;GUAVIO;ENDG;TX5;14;839460.09;876.6;876.6;HIDRAULICA;562.47;562.47;895.0944407710141
2016-02-28;BETANIA;ENDG;TX5;15;60366.46;876.6;876.6;HIDRAULICA;562.47;562.47;900.5406200388403
2016-02-28;MIEL I;ISGG;TX5;16;145889.37;876.6;876.6;HIDRAULICA;562.47;562.47;905.1487299578993
2016-02-28;MIEL I;ISGG;TX5;17;127728.84;876.6;876.6;HIDRAULICA;562.47;562.47;900.5246285266261
2016-02-28;GUATRON;EPMG;TX5;18;68814.77;876.61;876.61;HIDRAULICA;562.47;562.47;897.9893609900375
2016-02-28;SOGAMOSO;ISGG;TX5;19;412644.72;876.61;876.61;HIDRAULICA;562.47;562.47;910.1320177248882
2016-02-28;SOGAMOSO;ISGG;TX5;20;421737.37;876.61;876.61;HIDRAULICA;562.47;562.47;902.2384813025899
2016-02-28;GUATRON;EPMG;TX5;21;337712.77;876.61;876.61;HIDRAULICA;562.47;562.47;906.5062475257695
2016-02-28;LA TASAJERA;EPMG;TX5;22;55374.87;876.6;876.6;HIDRAULICA;562.47;562.47;910.3794869085358
2016-02-28;GUAVIO;ENDG;TX5;23;732478.2;876.6;876.6;HIDRAULICA;562.47;562.47;897.9730204120505
2016-02-29;SAN CARLOS;ISGG;TX5;0;654440.69;876.6;876.6;HIDRAULICA;562.47;562.47;911.5401130703566
2016-02-29;SAN CARLOS;ISGG;TX5;1;382925.34;876.6;876.6;HIDRAULICA;562.47;562.47;903.1341173482205
2016-02-29;SAN CARLOS;ISGG;TX5;2;289113.87;876.6;876.6;HIDRAULICA;562.47;562.47;911.2771908413148
2016-02-29;SAN CARLOS;ISGG;TX5;3;280456.82;876.6;876.6;HIDRAULICA;562.47;562.47;900.6175045341668
2016-02-29;SAN CARLOS;ISGG;TX5;4;513452.03;876.6;876.6;HIDRAULICA;562.47;562.47;906.3035133455608
2016-02-29;SAN CARLOS;ISGG;TX5;5;1179344.28;876.6;876.6;HIDRAULICA;562.47;562.47;905.6410233213908
2016-02-29;GUAVIO;ENDG;TX5;6;110089.73;876.6;876.6;HIDRAULICA;562.47;562.47;903.3554626404458
2016-02-29;GUAVIO;ENDG;TX5;7;470091.97;876.6;876.6;HIDRAULICA;562.47;562.47;898.0058015114389
2016-02-29;MIEL I;ISGG;TX5;8;156558.55;876.6;876.6;HIDRAULICA;562.47;562.47;899.5376496616295
2016-02-29;BETANIA;ENDG;TX5;9;307763.15;876.6;876.6;HIDRAULICA;562.47;562.47;909.9070193947723
2016-02-29;GUATRON;EPMG;TX5;10;80403.74;876.61;876.61;HIDRAULICA;562.47;562.47;910.9839415562409
2016-02-29;GUATRON;EPMG;TX5;11;333223.07;876.61;876.61;HIDRAULICA;562.47;562.47;907.3665145829789
2016-02-29;GUATRON;EPMG;TX5;12;173191.17;876.61;876.61;HIDRAULICA;562.47;562.47;899.3224002411247
2016-02-29;GUATRON;EPMG;TX5;13;237499.54;876.61;876.61;HIDRAULICA;562.47;562.47;901.6659678803028
2016-02-29;GUATRON;EPMG;TX5;14;482685.32;876.61;876.61;HIDRAULICA;562.47;562.47;909.0329207991135
2016-02-29;GUATRON;EPMG;TX5;15;381941.09;876.61;876.61;HIDRAULICA;562.47;562.47;903.5150377227188
2016-02-29;GUATRON;EPMG;TX5;16;219635.54;876.61;876.61;HIDRAULICA;562.47;562.47;898.8309443666918
2016-02-29;LA TASAJERA;EPMG;TX5;17;204750.34;876.6;876.6;HIDRAULICA;562.47;562.47;906.7633706756993
2016-02-29;GUATRON;EPMG;TX5;18;362097.11;876.61;876.61;HIDRAULICA;562.47;562.47;909.3475654630462
2016-02-29;SOGAMOSO;ISGG;TX5;19;253314.09;876.61;876.61;HIDRAULICA;562.47;562.47;903.7216500298144
2016-02-29;GUATRON;EPMG;TX5;20;388430.71;876.61;876.61;HIDRAULICA;562.47;562.47;911.0624257250275
2016-02-29;GUATRON;EPMG;TX5;21;27564.09;876.61;876.61;HIDRAULICA;562.47;562.47;898.024680206205
2016-02-29;GUAVIO;ENDG;TX5;22;803571.9;876.6;876.6;HIDRAULICA;562.47;562.47;903.9686863363781
2016-02-29;GUAVIO;ENDG;TX5;23;127793.86;876.6;876.6;HIDRAULICA;562.47;562.47;896.627267904382
