Fecha;Código Agente;Precio de Oferta Ideal $/kWh;Precio de Oferta de Despacho $/kWh;Precio de Oferta Declarado $/kWh;Recurso
18/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
18/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
18/02/2024;EMUG;740.1761599;740;740;URRA
18/02/2024;ENDG;400.1761599;400;400;ZIPAEMG 2
18/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
18/02/2024;ENDG;386.1761599;386;386;ZIPAEMG 4
18/02/2024;ENDG;358.1761599;358;358;ZIPAEMG 5
19/02/2024;EPSG;579.1761599;579;579;ALTO ANCHICAYA
19/02/2024;ISGG;267.6761599;267.5;267.5;AMOYA LA ESPERANZA
19/02/2024;TBSG;1022.74116;1022.565;1022.565;BARRANQUILLA 3
19/02/2024;TBSG;1007.62916;1007.453;1007.453;BARRANQUILLA 4
19/02/2024;ENDG;585.1761599;585;585;BETANIA
19/02/2024;EPSG;550.1761599;550;550;CALIMA
19/02/2024;HDPG;81.17615988;81.00001;81;CARLOS LLERAS
19/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
19/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
19/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
19/02/2024;CHVG;610.2901599;610.114;610.114;CHIVOR
19/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
19/02/2024;ENDG;91.37615988;91.2;91.2;DARIO VALENCIA SAMPER
19/02/2024;ENDG;540.1761599;540;540;EL QUIMBO
19/02/2024;HDPG;81.17615988;81;81;ESCUELA DE MINAS
19/02/2024;EPMG;92.81615988;92.64;92.64;ESMERALDA
19/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
19/02/2024;TMFG;453.1761599;453;453;FLORES I CC
19/02/2024;GECG;232.5641599;232.388;232.388;GECELCA 3
19/02/2024;GECG;226.9411599;226.765;226.765;GECELCA 32
19/02/2024;GECG;471.6351599;471.459;471.459;GUAJIRA 1
19/02/2024;GECG;497.3021599;497.126;497.126;GUAJIRA 2
19/02/2024;EPMG;89.96615988;89.79002;89.79;GUATAPE
19/02/2024;EPMG;740.1761599;740;740;GUATRON
19/02/2024;ENDG;555.1761599;555;555;GUAVIO
19/02/2024;EPMG;89.96615988;89.79001;89.79;ITUANGO
19/02/2024;ISGG;710.1761599;710;710;JAGUAS
19/02/2024;EPMG;89.96615988;89.79004;89.79;LA TASAJERA
19/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
19/02/2024;ISGG;670.1761599;670;670;MIEL I
19/02/2024;ENDG;89.96515988;89.789;89.789;PAGUA
19/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
19/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
19/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
19/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
19/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
19/02/2024;EPMG;750.1761599;750;750;PORCE II
19/02/2024;EPMG;89.96615988;89.79003;89.79;PORCE III
19/02/2024;EPSG;565.1761599;565;565;PRADO
19/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
19/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
19/02/2024;ENDG;91.37715988;91.201;91.201;SALTO II
19/02/2024;EPSG;999.1761599;999;999;SALVAJINA
19/02/2024;ISGG;89.96615988;89.79005;89.79;SAN CARLOS
19/02/2024;EPMG;92.81615988;92.64001;92.64;SAN FRANCISCO
19/02/2024;ISGG;89.96615988;89.79;89.79;SAN MIGUEL
19/02/2024;ISGG;590.1761599;590;590;SOGAMOSO
19/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
19/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
19/02/2024;TBSG;603.5221599;595.693;595.693;TEBSAB CC
19/02/2024;TCIG;530.7991599;530.623;530.623;TERMOCANDELARIA CC
19/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
19/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
19/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
19/02/2024;TMNG;960.1761599;960;960;TERMONORTE
19/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
19/02/2024;TMVG;1400.17616;800;800;TERMOVALLE CC
19/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
19/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL 2
19/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G3
19/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL G4
19/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
19/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
19/02/2024;EMUG;742.1761599;742;742;URRA
19/02/2024;ENDG;400.1761599;400;400;ZIPAEMG 2
19/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
19/02/2024;ENDG;386.1761599;386;386;ZIPAEMG 4
19/02/2024;ENDG;358.1761599;358;358;ZIPAEMG 5
20/02/2024;EPSG;577.1761599;577;577;ALTO ANCHICAYA
20/02/2024;ISGG;275.1761599;275;275;AMOYA LA ESPERANZA
20/02/2024;TBSG;1022.69716;1022.521;1022.521;BARRANQUILLA 3
20/02/2024;TBSG;1007.58616;1007.41;1007.41;BARRANQUILLA 4
20/02/2024;ENDG;611.1761599;611;611;BETANIA
20/02/2024;EPSG;550.1761599;550;550;CALIMA
20/02/2024;HDPG;81.17615988;81.00001;81;CARLOS LLERAS
20/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
20/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
20/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
20/02/2024;CHVG;89.96615988;89.79005;89.79;CHIVOR
20/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
20/02/2024;ENDG;91.37615988;91.2;91.2;DARIO VALENCIA SAMPER
20/02/2024;ENDG;581.1761599;581;581;EL QUIMBO
20/02/2024;HDPG;81.17615988;81;81;ESCUELA DE MINAS
20/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
20/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
20/02/2024;TMFG;453.1761599;453;453;FLORES I CC
20/02/2024;GECG;232.5641599;232.388;232.388;GECELCA 3
20/02/2024;GECG;226.9411599;226.765;226.765;GECELCA 32
20/02/2024;GECG;471.6351599;471.459;471.459;GUAJIRA 1
20/02/2024;GECG;497.3021599;497.126;497.126;GUAJIRA 2
20/02/2024;EPMG;89.96615988;89.79003;89.79;GUATAPE
20/02/2024;EPMG;92.81815988;92.642;92.642;GUATRON
20/02/2024;ENDG;590.1761599;590;590;GUAVIO
20/02/2024;EPMG;89.96615988;89.79;89.79;ITUANGO
20/02/2024;ISGG;89.96615988;89.79001;89.79;JAGUAS
20/02/2024;EPMG;740.1761599;740.00001;740;LA TASAJERA
20/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
20/02/2024;ISGG;89.96615988;89.79004;89.79;MIEL I
20/02/2024;ENDG;89.96515988;89.789;89.789;PAGUA
20/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
20/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
20/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
20/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
20/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
20/02/2024;EPMG;89.96615988;89.79002;89.79;PORCE II
20/02/2024;EPMG;750.1761599;750;750;PORCE III
20/02/2024;EPSG;565.1761599;565;565;PRADO
20/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
20/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
20/02/2024;ENDG;91.37715988;91.201;91.201;SALTO II
20/02/2024;EPSG;999.1761599;999;999;SALVAJINA
20/02/2024;ISGG;680.1761599;680;680;SAN CARLOS
20/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
20/02/2024;ISGG;89.96615988;89.79006;89.79;SAN MIGUEL
20/02/2024;ISGG;89.96615988;89.79007;89.79;SOGAMOSO
20/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
20/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
20/02/2024;TBSG;602.3961599;594.581;594.581;TEBSAB CC
20/02/2024;TCIG;530.7991599;530.623;530.623;TERMOCANDELARIA CC
20/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
20/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
20/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
20/02/2024;TMNG;960.1761599;960;960;TERMONORTE
20/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
20/02/2024;TMVG;776.8428265;465;465;TERMOVALLE CC
20/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
20/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
20/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
20/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G4
20/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
20/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
20/02/2024;EMUG;740.1761599;740;740;URRA
20/02/2024;ENDG;400.1761599;400;400;ZIPAEMG 2
20/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
20/02/2024;ENDG;386.1761599;386;386;ZIPAEMG 4
20/02/2024;ENDG;358.1761599;358;358;ZIPAEMG 5
21/02/2024;EPSG;586.1761599;586;586;ALTO ANCHICAYA
21/02/2024;ISGG;92.98615988;92.81;92.81;AMOYA LA ESPERANZA
21/02/2024;TBSG;1025.80316;1025.627;1025.627;BARRANQUILLA 3
21/02/2024;TBSG;1010.64616;1010.47;1010.47;BARRANQUILLA 4
21/02/2024;ENDG;580.1761599;580;580;BETANIA
21/02/2024;EPSG;575.1761599;575;575;CALIMA
21/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
21/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
21/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
21/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
21/02/2024;CHVG;601.2901599;601.114;601.114;CHIVOR
21/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
21/02/2024;ENDG;91.37615988;91.2;91.2;DARIO VALENCIA SAMPER
21/02/2024;ENDG;570.1761599;570;570;EL QUIMBO
21/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
21/02/2024;EPMG;92.81615988;92.64;92.64;ESMERALDA
21/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
21/02/2024;TMFG;453.1761599;453;453;FLORES I CC
21/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
21/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
21/02/2024;GECG;471.9631599;471.787;471.787;GUAJIRA 1
21/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
21/02/2024;EPMG;89.96615988;89.79001;89.79;GUATAPE
21/02/2024;EPMG;740.1761599;740;740;GUATRON
21/02/2024;ENDG;592.1761599;592;592;GUAVIO
21/02/2024;EPMG;89.96615988;89.79002;89.79;ITUANGO
21/02/2024;ISGG;690.1761599;690;690;JAGUAS
21/02/2024;EPMG;89.96615988;89.79005;89.79;LA TASAJERA
21/02/2024;EPSG;457.8341599;457.658;457.658;MERILECTRICA 1
21/02/2024;ISGG;710.1761599;710;710;MIEL I
21/02/2024;ENDG;611.1761599;611;611;PAGUA
21/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
21/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
21/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
21/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
21/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
21/02/2024;EPMG;750.1761599;750;750;PORCE II
21/02/2024;EPMG;89.96615988;89.79;89.79;PORCE III
21/02/2024;EPSG;570.1761599;570.00001;570;PRADO
21/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
21/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
21/02/2024;ENDG;91.37715988;91.201;91.201;SALTO II
21/02/2024;EPSG;999.1761599;999;999;SALVAJINA
21/02/2024;ISGG;89.96615988;89.79003;89.79;SAN CARLOS
21/02/2024;EPMG;92.81615988;92.64001;92.64;SAN FRANCISCO
21/02/2024;ISGG;89.96615988;89.79004;89.79;SAN MIGUEL
21/02/2024;ISGG;601.1761599;601;601;SOGAMOSO
21/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
21/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
21/02/2024;TBSG;604.6651599;596.836;596.836;TEBSAB CC
21/02/2024;TCIG;528.8721599;528.696;528.696;TERMOCANDELARIA CC
21/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
21/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
21/02/2024;TEMG;1959.17116;1958.995;1958.995;TERMOEMCALI CC
21/02/2024;TMNG;920.1761599;920;920;TERMONORTE
21/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
21/02/2024;TMVG;776.8428265;465;465;TERMOVALLE CC
21/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
21/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
21/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G3
21/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G4
21/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
21/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
21/02/2024;EMUG;740.1761599;740.00001;740;URRA
21/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
21/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
21/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
21/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
22/02/2024;EPSG;500.1761599;500;500;ALTO ANCHICAYA
22/02/2024;ISGG;290.1761599;290;290;AMOYA LA ESPERANZA
22/02/2024;TBSG;981.9501599;981.774;981.774;BARRANQUILLA 3
22/02/2024;TBSG;967.4411599;967.265;967.265;BARRANQUILLA 4
22/02/2024;ENDG;600.1761599;600;600;BETANIA
22/02/2024;EPSG;555.1761599;555;555;CALIMA
22/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
22/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
22/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
22/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
22/02/2024;CHVG;89.96615988;89.79008;89.79;CHIVOR
22/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
22/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
22/02/2024;ENDG;592.1761599;592;592;EL QUIMBO
22/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
22/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
22/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
22/02/2024;TMFG;453.1761599;453;453;FLORES I CC
22/02/2024;GECG;232.5641599;232.388;232.388;GECELCA 3
22/02/2024;GECG;226.9411599;226.765;226.765;GECELCA 32
22/02/2024;GECG;471.6641599;471.488;471.488;GUAJIRA 1
22/02/2024;GECG;497.3021599;497.126;497.126;GUAJIRA 2
22/02/2024;EPMG;89.96615988;89.79001;89.79;GUATAPE
22/02/2024;EPMG;92.81815988;92.642;92.642;GUATRON
22/02/2024;ENDG;620.1761599;620;620;GUAVIO
22/02/2024;EPMG;89.96615988;89.79;89.79;ITUANGO
22/02/2024;ISGG;89.96615988;89.79002;89.79;JAGUAS
22/02/2024;EPMG;89.96615988;89.79003;89.79;LA TASAJERA
22/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
22/02/2024;ISGG;89.96615988;89.79006;89.79;MIEL I
22/02/2024;ENDG;89.96615988;89.79005;89.79;PAGUA
22/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
22/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
22/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
22/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
22/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
22/02/2024;EPMG;745.1761599;745;745;PORCE II
22/02/2024;EPMG;750.1761599;750;750;PORCE III
22/02/2024;EPSG;550.1761599;550;550;PRADO
22/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
22/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
22/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
22/02/2024;EPSG;999.1761599;999;999;SALVAJINA
22/02/2024;ISGG;89.96615988;89.79004;89.79;SAN CARLOS
22/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
22/02/2024;ISGG;89.96615988;89.79007;89.79;SAN MIGUEL
22/02/2024;ISGG;690.1761599;690;690;SOGAMOSO
22/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
22/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
22/02/2024;TBSG;483.8551599;483.679;483.679;TEBSAB CC
22/02/2024;TCIG;529.4311599;529.255;529.255;TERMOCANDELARIA CC
22/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
22/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
22/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
22/02/2024;TMNG;920.1761599;920;920;TERMONORTE
22/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
22/02/2024;TMVG;494.1761599;494;494;TERMOVALLE CC
22/02/2024;TYPG;500.1761599;500.00001;500;TERMOYOPAL 1
22/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL 2
22/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL G3
22/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G4
22/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
22/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
22/02/2024;EMUG;740.1761599;740;740;URRA
22/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
22/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
22/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
22/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
23/02/2024;EPSG;615.1761599;615;615;ALTO ANCHICAYA
23/02/2024;ISGG;93.27515988;93.099;93.099;AMOYA LA ESPERANZA
23/02/2024;TBSG;982.1721599;981.996;981.996;BARRANQUILLA 3
23/02/2024;TBSG;967.6591599;967.483;967.483;BARRANQUILLA 4
23/02/2024;ENDG;580.1761599;580.00001;580;BETANIA
23/02/2024;EPSG;540.1761599;540;540;CALIMA
23/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
23/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
23/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
23/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
23/02/2024;CHVG;605.1761599;605;605;CHIVOR
23/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
23/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
23/02/2024;ENDG;530.1761599;530;530;EL QUIMBO
23/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
23/02/2024;EPMG;92.81615988;92.64;92.64;ESMERALDA
23/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
23/02/2024;TMFG;453.1761599;453;453;FLORES I CC
23/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
23/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
23/02/2024;GECG;472.8971599;472.721;472.721;GUAJIRA 1
23/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
23/02/2024;EPMG;89.96615988;89.79004;89.79;GUATAPE
23/02/2024;EPMG;92.81815988;92.642;92.642;GUATRON
23/02/2024;ENDG;640.1761599;640;640;GUAVIO
23/02/2024;EPMG;89.96615988;89.79002;89.79;ITUANGO
23/02/2024;ISGG;700.1761599;700;700;JAGUAS
23/02/2024;EPMG;745.1761599;745;745;LA TASAJERA
23/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
23/02/2024;ISGG;710.1761599;710;710;MIEL I
23/02/2024;ENDG;89.96615988;89.79;89.79;PAGUA
23/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
23/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
23/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
23/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
23/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
23/02/2024;EPMG;89.96615988;89.79005;89.79;PORCE II
23/02/2024;EPMG;750.1761599;750;750;PORCE III
23/02/2024;EPSG;545.1761599;545;545;PRADO
23/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
23/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
23/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
23/02/2024;EPSG;999.1761599;999;999;SALVAJINA
23/02/2024;ISGG;89.96615988;89.79001;89.79;SAN CARLOS
23/02/2024;EPMG;92.81615988;92.64001;92.64;SAN FRANCISCO
23/02/2024;ISGG;89.96615988;89.79003;89.79;SAN MIGUEL
23/02/2024;ISGG;580.1761599;580;580;SOGAMOSO
23/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
23/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
23/02/2024;TBSG;483.9491599;483.773;483.773;TEBSAB CC
23/02/2024;TCIG;528.5661599;528.39;528.39;TERMOCANDELARIA CC
23/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
23/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
23/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
23/02/2024;TMNG;920.1761599;920;920;TERMONORTE
23/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
23/02/2024;TMVG;1350.17616;800;800;TERMOVALLE CC
23/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
23/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL 2
23/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL G3
23/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G4
23/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
23/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
23/02/2024;EMUG;740.1761599;740;740;URRA
23/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
23/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
23/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
23/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
24/02/2024;EPSG;650.1761599;650;650;ALTO ANCHICAYA
24/02/2024;ISGG;242.0631599;241.887;241.887;AMOYA LA ESPERANZA
24/02/2024;TBSG;984.8941599;984.718;984.718;BARRANQUILLA 3
24/02/2024;TBSG;970.3411599;970.165;970.165;BARRANQUILLA 4
24/02/2024;ENDG;590.1761599;590;590;BETANIA
24/02/2024;EPSG;540.1761599;540;540;CALIMA
24/02/2024;HDPG;81.17615988;81.00001;81;CARLOS LLERAS
24/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
24/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
24/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
24/02/2024;CHVG;605.1761599;605;605;CHIVOR
24/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
24/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
24/02/2024;ENDG;580.1761599;580;580;EL QUIMBO
24/02/2024;HDPG;81.17615988;81;81;ESCUELA DE MINAS
24/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
24/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
24/02/2024;TMFG;453.1761599;453;453;FLORES I CC
24/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
24/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
24/02/2024;GECG;472.8971599;472.721;472.721;GUAJIRA 1
24/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
24/02/2024;EPMG;89.96615988;89.79002;89.79;GUATAPE
24/02/2024;EPMG;747.1761599;747;747;GUATRON
24/02/2024;ENDG;640.1761599;640;640;GUAVIO
24/02/2024;EPMG;89.96615988;89.79003;89.79;ITUANGO
24/02/2024;ISGG;700.1761599;700;700;JAGUAS
24/02/2024;EPMG;745.1761599;745;745;LA TASAJERA
24/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
24/02/2024;ISGG;710.1761599;710;710;MIEL I
24/02/2024;ENDG;555.1761599;555;555;PAGUA
24/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
24/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
24/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
24/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
24/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
24/02/2024;EPMG;750.1761599;750;750;PORCE II
24/02/2024;EPMG;89.96615988;89.79001;89.79;PORCE III
24/02/2024;EPSG;545.1761599;545;545;PRADO
24/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
24/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
24/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
24/02/2024;EPSG;999.1761599;999;999;SALVAJINA
24/02/2024;ISGG;89.96615988;89.79004;89.79;SAN CARLOS
24/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
24/02/2024;ISGG;89.96615988;89.79;89.79;SAN MIGUEL
24/02/2024;ISGG;600.6761599;600.5;600.5;SOGAMOSO
24/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
24/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
24/02/2024;TBSG;484.6011599;484.425;484.425;TEBSAB CC
24/02/2024;TCIG;528.5441599;528.368;528.368;TERMOCANDELARIA CC
24/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
24/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
24/02/2024;TEMG;1959.17116;1958.995;1958.995;TERMOEMCALI CC
24/02/2024;TMNG;920.1761599;920;920;TERMONORTE
24/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
24/02/2024;TMVG;1400.17616;800;800;TERMOVALLE CC
24/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
24/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
24/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
24/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G4
